"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Hamadi Al Ghaddioui",18,"MAR","FW","30-326",64,1,0,0,0,3,2,0,0,23,0,0,1,0.4,0.4,0,2,1,10,15,66.7,0,8,0,0,0
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Mohamed Sankoh",44,"NED","FW","17-302",4,0,0,0,0,1,1,0,0,1,0,0,0,0.1,0.1,0,1,0,0,0,NA,0,1,1,0,0
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Erik Thommy",11,"GER","WB","26-359",22,0,0,0,0,1,1,0,0,24,0,0,0,0,0,0.2,3,1,19,20,95,1,20,1,1,0
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Mateo Klimowicz",31,"GER","AM","21-039",64,0,1,0,0,3,0,0,0,38,1,0,0,0.2,0.2,0.3,4,1,24,29,82.8,4,22,3,1,0
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Daniel Didavi",10,"GER","AM","31-174",26,0,0,0,0,2,2,0,0,23,3,0,0,0.1,0.1,0.4,4,0,15,18,83.3,3,13,2,1,1
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Philipp Förster",20,"GER","AM","26-191",90,0,1,0,0,7,1,0,0,72,0,0,1,0.4,0.4,0.4,9,1,57,62,91.9,10,48,5,2,1
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Wataru Endo",3,"JPN","CM","28-186",90,1,0,0,0,1,1,0,0,85,2,0,0,0.2,0.2,0.1,2,0,70,75,93.3,7,61,1,4,3
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Atakan Karazor",16,"GER","CM","24-305",8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,75,1,1,0,0,0
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Philipp Klement",21,"GER","CM","28-339",82,1,0,0,0,3,1,0,0,93,0,0,0,0.2,0.2,0.6,13,1,83,89,93.3,15,60,4,1,1
"Fußball-Bundesliga","2021-08-14","Fußball-Bundesliga (Matchweek 1)","Stuttgart","3-4-3",5,3,"Wataru Endo · 30&rsquor; Philipp Klement · 36&rsquor; Marc-Oliver Kempf · 55&rsquor; Hamadi Al Ghaddioui · 61&rsquor; Marc-Oliver Kempf · 76&rsquor;","0","0","Greuther Fürth","3-5-2",1,1.2,"Jamie Leweling · 90+3&rsquor;","1","0","https://fbref.com/en/matches/51fae469/Stuttgart-Greuther-Furth-August-14-2021-Bundesliga","Stuttgart","Home","Borna Sosa",24,"CRO","WB","23-205",90,0,3,0,0,1,1,0,0,77,0,0,1,0,0,0.7,9,3,58,71,81.7,6,48,4,2,1
