"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Marcus Berg",NA,"SWE","FW","23-110",60,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Mladen Petrić",NA,"CRO","FW","28-338",30,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Marcell Jansen",NA,"GER","DF,MF","24-031",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Piotr Trochowski",NA,"GER","MF","25-258",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Robert Tesche",NA,"GER","MF","22-192",60,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Eljero Elia",NA,"NED","FW,MF","22-295",30,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Tomás Rincón",NA,"VEN","MF","21-326",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","David Jarolím",NA,"CZE","MF","30-202",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Dennis Aogo",NA,"GER","DF,MF","22-325",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 15)","Hamburger SV","4-2-3-1",0,NA,"","3","0","Hoffenheim","4-3-3",0,NA,"","1","0","https://fbref.com/en/matches/f78a3929/Hamburger-SV-Hoffenheim-December-5-2009-Bundesliga","Hamburger SV","Home","Joris Mathijsen",NA,"NED","DF","29-244",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
