"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Vedad Ibišević",NA,"BIH","FW","26-127",56,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Peniel Mlapa",NA,"TOG","FW","19-294",34,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Demba Ba",NA,"SEN","FW","25-200",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Gylfi Sigurðsson",NA,"ISL","FW,MF","21-094",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Sejad Salihović",NA,"BIH","DF,MF","26-064",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Sebastian Rudy",NA,"GER","MF","20-286",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Boris Vukčević",NA,"GER","MF","20-270",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Andreas Ibertsberger",NA,"AUT","DF","28-137",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Marvin Compper",NA,"GER","DF","25-180",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Luiz Gustavo",NA,"BRA","DF,MF","23-141",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Andreas Beck",NA,"GER","DF,MF","23-273",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Hoffenheim","Home","Daniel Haas",NA,"GER","GK","27-132",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Julian Schieber",NA,"GER","FW","21-301",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Mike Frantz",NA,"GER","FW,MF","24-058",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Almog Cohen",NA,"ISR","MF","22-101",45,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Mehmet Ekici",NA,"TUR","MF","20-261",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","İlkay Gündoğan",NA,"GER","MF","20-048",63,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Róbert Mak",NA,"SVK","FW,MF","19-278",27,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Jens Hegeler",NA,"GER","DF,MF","22-323",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Timmy Simons",NA,"BEL","DF,MF","34-000",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Marvin Plattenhardt",NA,"GER","DF,MF","18-319",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Andreas Wolf",NA,"GER","DF","28-182",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Dominic Maroh",NA,"SVN","DF","23-282",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Juri Judt",NA,"GER","DF,MF","24-140",76,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Christian Eigler",NA,"GER","FW","26-344",14,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Hoffenheim","4-4-2",1,NA,"Marvin Compper · 55&rsquor;","1","0","Nürnberg","4-1-4-1",1,NA,"Christian Eigler · 87&rsquor;","3","0","https://fbref.com/en/matches/99c45df5/Hoffenheim-Nurnberg-December-11-2010-Bundesliga","Nürnberg","Away","Raphael Schäfer",NA,"GER","GK","31-315",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
