"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Marcus Berg",NA,"SWE","FW","23-075",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Jonathan Pitroipa",NA,"BFA","FW,MF","23-202",84,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Tunay Torun",NA,"TUR","FW,MF","19-193",6,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Eljero Elia",NA,"NED","FW,MF","22-260",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Zé Roberto",NA,"BRA","DF,MF","35-117",90,1,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","David Jarolím",NA,"CZE","MF","30-167",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Piotr Trochowski",NA,"GER","MF","25-223",76,1,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Marcell Jansen",NA,"GER","DF,MF","23-361",14,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Dennis Aogo",NA,"GER","DF,MF","22-290",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Joris Mathijsen",NA,"NED","DF","29-209",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 11)","Hamburger SV","4-4-2",2,NA,"Piotr Trochowski · 13&rsquor; Zé Roberto · 47&rsquor;","2","0","Mönchengladbach","4-4-2",3,NA,"Marco Reus · 39&rsquor; Dante · 76&rsquor; Rob Friend · 82&rsquor;","2","0","https://fbref.com/en/matches/b1a344d7/Hamburger-SV-Monchengladbach-October-31-2009-Bundesliga","Hamburger SV","Home","Jérôme Boateng",NA,"GER","DF","21-058",83,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
