"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Ivo Iličević",NA,"CRO","MF","24-027",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Jan Morávek",NA,"CZE","FW,MF","21-040",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Christian Tiffert",NA,"GER","MF","28-296",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Oliver Kirch",NA,"GER","DF,MF","28-112",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Thanos Petsos",NA,"GRE","DF,MF","19-189",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Alexander Bugera",NA,"GER","DF","32-125",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Mathias Abel",NA,"GER","DF","29-172",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Martin Amedick",NA,"GER","DF","28-096",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Florian Dick",NA,"GER","DF","26-032",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Tobias Sippel",NA,"GER","GK","22-264",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Iliyan Mitsanski",NA,"BUL","FW","24-356",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Kaiserslautern","Home","Adam Nemec",NA,"SVK","FW","25-100",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Edin Džeko",NA,"BIH","FW","24-269",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Diego",NA,"BRA","MF","25-286",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Tolga Ciğerci",NA,"TUR","MF","18-263",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Makoto Hasebe",NA,"JPN","DF,MF","26-327",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Sascha Riether",NA,"GER","DF,MF","27-263",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Karim Ziani",NA,"ALG","FW,MF","28-116",83,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Alexander Madlung",NA,"GER","DF","28-153",7,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Marcel Schäfer",NA,"GER","DF,MF","26-187",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Andrea Barzagli",NA,"ITA","DF","29-217",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Simon Kjær",NA,"DEN","DF","21-260",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Peter Pekarík",NA,"SVK","DF","24-042",62,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Cícero Santos",NA,"BRA","MF","26-107",28,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 16)","Kaiserslautern","4-1-4-1",0,NA,"","1","0","Wolfsburg","4-4-1-1",0,NA,"","3","0","https://fbref.com/en/matches/f90bc6e0/Kaiserslautern-Wolfsburg-December-11-2010-Bundesliga","Wolfsburg","Away","Diego Benaglio",NA,"SUI","GK","27-094",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
