"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Stefan Kießling",NA,"GER","FW,MF","25-238",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Theofanis Gekas",NA,"GRE","FW","29-120",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Lars Bender",NA,"GER","DF,MF","20-146",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Tranquillo Barnetta",NA,"SUI","MF","24-121",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Simon Rolfes",NA,"GER","MF","27-242",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Arturo Vidal",NA,"CHI","MF","22-121",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Toni Kroos",NA,"GER","MF","19-259",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Hans Sarpei",NA,"GHA","DF","33-084",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Sami Hyypiä",NA,"FIN","DF","35-348",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Manuel Friedrich",NA,"GER","DF","30-007",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","Gonzalo Castro",NA,"GER","DF,MF","22-101",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Bayer Leverkusen","Home","René Adler",NA,"GER","GK","24-248",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Marko Marin",NA,"GER","FW,MF","20-191",67,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Markus Rosenberg",NA,"SWE","FW","26-358",23,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Claudio Pizarro",NA,"PER","FW","30-352",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Aaron Hunt",NA,"GER","FW,MF","23-016",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Tim Borowski",NA,"GER","MF","29-141",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Philipp Bargfrede",NA,"GER","MF","20-201",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Torsten Frings",NA,"GER","MF","32-302",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Sebastian Boenisch",NA,"POL","DF","22-231",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Naldo",NA,"BRA","DF","27-010",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Per Mertesacker",NA,"GER","DF","24-356",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Clemens Fritz",NA,"GER","DF,MF","28-287",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 6)","Bayer Leverkusen","4-4-2",0,NA,"","1","0","Werder Bremen","4-1-2-1-2",0,NA,"","0","0","https://fbref.com/en/matches/3741ded9/Bayer-Leverkusen-Werder-Bremen-September-20-2009-Bundesliga","Werder Bremen","Away","Tim Wiese",NA,"GER","GK","27-277",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
