"League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Fls","Fld","Off","Crs","TklW","Int","OG","PKwon","PKcon"
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Cacau",NA,"GER","FW","28-155",79,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Julian Schieber",NA,"GER","FW","20-197",11,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Pavel Pogrebnyak",NA,"RUS","FW","25-294",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Jan Šimák",NA,"CZE","MF","30-320",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Élson",NA,"BRA","MF","27-286",45,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Thomas Hitzlsperger",NA,"GER","MF","27-146",61,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Alexander Hleb",NA,"BLR","MF","28-120",29,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Sami Khedira",NA,"GER","MF","22-147",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Timo Gebhart",NA,"GER","MF","20-139",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Arthur Boka",NA,"CIV","DF","26-149",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Georg Niedermeier",NA,"GER","DF","23-184",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Serdar Tasci",NA,"GER","DF","22-127",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Christian Träsch",NA,"GER","DF,MF","21-362",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Stuttgart","Home","Jens Lehmann",NA,"GER","GK","39-292",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Angelos Charisteas",NA,"GRE","FW","29-201",62,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Christian Eigler",NA,"GER","FW","25-240",28,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Dario Vidošić",NA,"AUS","FW,MF","22-143",89,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Thomas Broich",NA,"GER","MF","28-212",1,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Marek Mintál",NA,"SVK","FW,MF","31-361",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Peer Kluge",NA,"GER","MF","28-280",65,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Juri Judt",NA,"GER","DF,MF","23-036",25,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Marcel Risse",NA,"GER","DF,FW","19-255",90,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Håvard Nordtveit",NA,"NOR","DF,MF","19-069",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Javier Pinola",NA,"ARG","DF","26-186",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Dominic Maroh",NA,"SVN","DF","22-178",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Andreas Wolf",NA,"GER","DF","27-078",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Dennis Diekmeier",NA,"GER","DF,MF","19-313",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
"Fußball-Bundesliga","Fußball-Bundesliga (Matchweek 4)","Stuttgart","4-4-2",0,NA,"","1","0","Nürnberg","4-1-4-1",0,NA,"","1","0","https://fbref.com/en/matches/c3b14576/Stuttgart-Nurnberg-August-29-2009-Bundesliga","Nürnberg","Away","Raphael Schäfer",NA,"GER","GK","30-211",90,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA
