"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","André Silva",33,"POR","FW","26-134",71,0,0,0,0,2,0,0,0,39,1,0,0,0.3,0.3,0,1,0,19,29,65.5,5,19,1,1,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Yussuf Poulsen",9,"DEN","FW","27-278",19,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,11,63.6,1,9,1,1,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Christopher Nkunku",18,"FRA","FW","24-126",90,0,0,0,0,4,1,0,0,44,0,1,0,0.2,0.2,0.5,7,0,26,31,83.9,9,28,3,4,2
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Dani Olmo",25,"ESP","AM","23-317",83,0,0,0,0,2,1,0,0,46,1,0,1,0.1,0.1,0.1,4,0,28,36,77.8,8,30,2,8,7
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Dominik Szoboszlai",17,"HUN","AM","21-146",7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,100,0,3,0,1,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Kevin Kampl",44,"SVN","CM","31-162",59,0,0,0,0,0,0,0,0,52,1,2,1,0,0,0.2,2,0,40,47,85.1,5,25,1,0,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Emil Forsberg",10,"SWE","CM","30-148",31,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,15,15,100,0,12,1,0,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Konrad Laimer",27,"AUT","CM","24-297",83,0,0,0,0,3,1,1,0,62,4,0,4,0.5,0.5,0.1,4,0,35,44,79.5,7,27,2,1,1
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Amadou Haidara",8,"MLI","CM","24-048",7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,8,100,1,3,0,0,0
"Fußball-Bundesliga","2022-03-20","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",0,1.2,"","1","0","Eintracht Frankfurt","3-1-4-2",0,0.2,"","5","0","https://fbref.com/en/matches/5245b27f/RB-Leipzig-Eintracht-Frankfurt-March-20-2022-Bundesliga","RB Leipzig","Home","Angeliño",3,"ESP","WB","25-075",90,0,0,0,0,1,1,0,0,70,1,2,1,0,0,0.1,5,0,39,62,62.9,2,30,0,1,1
