"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Jamie Leweling",40,"GER","FW,RM","21-015",90,1,0,0,0,4,1,0,0,38,0,0,0,0.2,0.2,0,1,0,18,26,69.2,1,22,2,7,5
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Branimir Hrgota",10,"SWE","FW,LM","29-060",90,0,0,0,0,2,0,0,0,36,2,0,0,0.1,0.1,0,0,0,24,26,92.3,6,24,1,2,0
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Håvard Nielsen",16,"NOR","AM","28-241",73,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,2,0,8,13,61.5,2,9,2,0,0
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Dickson Abiama",11,"NGA","FW,AM","23-130",17,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,4,75,1,2,1,0,0
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Julian Green",37,"USA","LM","26-280",45,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,21,27,77.8,2,21,1,1,1
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Timothy Tillman",21,"GER","LM,FW","23-068",45,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10,14,71.4,1,12,0,2,1
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Paul Seguin",33,"GER","RM","26-349",73,0,0,0,0,1,0,0,0,60,0,2,1,0,0,0,0,0,42,52,80.8,3,36,2,1,0
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Tobias Raschl",20,"GER","CM,RM","22-020",17,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,14,85.7,2,9,1,2,2
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Max Christiansen",13,"GER","DM,CM","25-169",90,0,0,0,0,0,0,0,0,71,0,0,2,0,0,0.1,2,0,54,63,85.7,0,42,1,1,1
"Fußball-Bundesliga","2022-03-13","Fußball-Bundesliga (Matchweek 26)","Greuther Fürth","4-1-2-1-2",1,0.3,"Jamie Leweling · 4&rsquor;","2","0","RB Leipzig","3-4-1-2",6,1.7,"André Silva · 17&rsquor; Emil Forsberg · 32&rsquor; Konrad Laimer · 34&rsquor; Benjamin Henrichs · 45&rsquor; Mohamed Simakan · 58&rsquor; Christopher Nkunku · 69&rsquor;","0","0","https://fbref.com/en/matches/4f96f1e2/Greuther-Furth-RB-Leipzig-March-13-2022-Bundesliga","Greuther Fürth","Home","Jetro Willems",15,"NED","LB","27-348",45,0,0,0,0,0,0,1,0,34,2,0,0,0,0,0,0,0,25,31,80.6,2,17,4,1,1
