"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"22","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Paris S-G",1,"Saint-Étienne",2,NA,"Parc des Princes","Laurent Duhamel",NA,"https://fbref.com/en/matches/00dc9564/Paris-Saint-Germain-Saint-Etienne-November-3-2012-Ligue-1",NA,NA
"23","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Rennes",1,"Reims",0,NA,"ROAZHON PARK","Clément Turpin",NA,"https://fbref.com/en/matches/88970982/Rennes-Reims-November-3-2012-Ligue-1",NA,NA
"24","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Nice",2,"Nancy",1,NA,"Allianz Riviera","Wilfried Bien",NA,"https://fbref.com/en/matches/0bc3be1a/Nice-Nancy-November-3-2012-Ligue-1",NA,NA
"25","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Valenciennes",3,"Sochaux",1,NA,"Stade du Hainaut","Ruddy Buquet",NA,"https://fbref.com/en/matches/5da21a40/Valenciennes-Sochaux-November-3-2012-Ligue-1",NA,NA
"26","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Evian",0,"Lille",2,NA,"Parc des Sports d’Annecy","Amaury Delerue",NA,"https://fbref.com/en/matches/41df50e8/Evian-Lille-November-3-2012-Ligue-1",NA,NA
"27","Ligue 1","M","FRA",2013,NA,"11","Sat",2012-11-03,NA,"Troyes",1,"Montpellier",1,NA,"Stade de l'Aube","Benoît Millot",NA,"https://fbref.com/en/matches/cf7a154b/Troyes-Montpellier-November-3-2012-Ligue-1",NA,NA
"28","Ligue 1","M","FRA",2013,NA,"11","Sun",2012-11-04,NA,"Bordeaux",1,"Toulouse",0,NA,"Stade Chaban","Nicolas Rainville",NA,"https://fbref.com/en/matches/86104c92/Bordeaux-Toulouse-November-4-2012-Ligue-1",NA,NA
"29","Ligue 1","M","FRA",2013,NA,"11","Sun",2012-11-04,NA,"Lyon",5,"Bastia",2,NA,"Stade Municipal de Gerland","Fredy Fautrel",NA,"https://fbref.com/en/matches/0be480a1/Lyon-Bastia-November-4-2012-Ligue-1",NA,NA
"30","Ligue 1","M","FRA",2013,NA,"11","Sun",2012-11-04,NA,"Ajaccio",0,"Marseille",2,NA,"Stade François Coty","Alexandre Castro",NA,"https://fbref.com/en/matches/c26c7918/Ajaccio-Marseille-November-4-2012-Ligue-1",NA,NA
"31","Ligue 1","M","FRA",2013,NA,"12","Fri",2012-11-09,NA,"Nancy",1,"Rennes",3,NA,"Stade Marcel Picot","Mikael Lesage",NA,"https://fbref.com/en/matches/7c0536e1/Nancy-Rennes-November-9-2012-Ligue-1",NA,NA
"32","Ligue 1","M","FRA",2013,NA,"12","Sat",2012-11-10,NA,"Reims",1,"Evian",2,NA,"Stade Auguste Delaune","Sébastien Moreira",NA,"https://fbref.com/en/matches/8a3a774b/Reims-Evian-November-10-2012-Ligue-1",NA,NA
"33","Ligue 1","M","FRA",2013,NA,"12","Sat",2012-11-10,NA,"Lille",1,"Brest",0,NA,"Stade Pierre Mauroy","Jean-Charles Cailleux",NA,"https://fbref.com/en/matches/578713b9/Lille-Brest-November-10-2012-Ligue-1",NA,NA
"34","Ligue 1","M","FRA",2013,NA,"12","Sat",2012-11-10,NA,"Toulouse",2,"Ajaccio",4,NA,"Stadium","Bartolomeu Varela",NA,"https://fbref.com/en/matches/d8e238da/Toulouse-Ajaccio-November-10-2012-Ligue-1",NA,NA
"35","Ligue 1","M","FRA",2013,NA,"12","Sat",2012-11-10,NA,"Bastia",2,"Valenciennes",3,NA,"Stade Armand Cesari","Lionel Jaffredo",NA,"https://fbref.com/en/matches/11132522/Bastia-Valenciennes-November-10-2012-Ligue-1",NA,NA
"36","Ligue 1","M","FRA",2013,NA,"12","Sat",2012-11-10,NA,"Saint-Étienne",2,"Troyes",0,NA,"Stade Geoffroy","Ruddy Buquet",NA,"https://fbref.com/en/matches/2aa01580/Saint-Etienne-Troyes-November-10-2012-Ligue-1",NA,NA
"37","Ligue 1","M","FRA",2013,NA,"12","Sun",2012-11-11,NA,"Lorient",0,"Bordeaux",4,NA,"Stade Yves Allainmat","Philippe Kalt",NA,"https://fbref.com/en/matches/d9e3fa5d/Lorient-Bordeaux-November-11-2012-Ligue-1",NA,NA
"38","Ligue 1","M","FRA",2013,NA,"12","Sun",2012-11-11,NA,"Montpellier",1,"Paris S-G",1,NA,"Stade de la Mosson et du Mondial 98","Clément Turpin",NA,"https://fbref.com/en/matches/c90b1803/Montpellier-Paris-Saint-Germain-November-11-2012-Ligue-1",NA,NA
"39","Ligue 1","M","FRA",2013,NA,"12","Sun",2012-11-11,NA,"Sochaux",1,"Lyon",1,NA,"Stade Bonal","Antony Gautier",NA,"https://fbref.com/en/matches/331b1d37/Sochaux-Lyon-November-11-2012-Ligue-1",NA,NA
"40","Ligue 1","M","FRA",2013,NA,"12","Sun",2012-11-11,NA,"Marseille",2,"Nice",2,NA,"Stade Vélodrome","Saïd Ennjimi",NA,"https://fbref.com/en/matches/35f26b90/Marseille-Nice-November-11-2012-Ligue-1",NA,NA
"41","Ligue 1","M","FRA",2013,NA,"13","Fri",2012-11-16,NA,"Lorient",2,"Lille",0,NA,"Stade Yves Allainmat","Olivier Thual",NA,"https://fbref.com/en/matches/db79ac11/Lorient-Lille-November-16-2012-Ligue-1",NA,NA
"42","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Paris S-G",1,"Rennes",2,NA,"Parc des Princes","Fredy Fautrel",NA,"https://fbref.com/en/matches/f036deb4/Paris-Saint-Germain-Rennes-November-17-2012-Ligue-1",NA,NA
"43","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Ajaccio",0,"Sochaux",1,NA,"Stade François Coty","Amaury Delerue",NA,"https://fbref.com/en/matches/f64f29ba/Ajaccio-Sochaux-November-17-2012-Ligue-1",NA,NA
"44","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Troyes",3,"Nancy",3,NA,"Stade de l'Aube","Nicolas Rainville",NA,"https://fbref.com/en/matches/6b2567f1/Troyes-Nancy-November-17-2012-Ligue-1",NA,NA
"45","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Valenciennes",1,"Montpellier",1,NA,"Stade du Hainaut","Laurent Duhamel",NA,"https://fbref.com/en/matches/a3c9bdfc/Valenciennes-Montpellier-November-17-2012-Ligue-1",NA,NA
"46","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Evian",2,"Saint-Étienne",2,NA,"Parc des Sports d’Annecy","Wilfried Bien",NA,"https://fbref.com/en/matches/d812bb6f/Evian-Saint-Etienne-November-17-2012-Ligue-1",NA,NA
"47","Ligue 1","M","FRA",2013,NA,"13","Sat",2012-11-17,NA,"Brest",3,"Bastia",0,NA,"Stade Francis","Alexandre Castro",NA,"https://fbref.com/en/matches/cbd60a51/Brest-Bastia-November-17-2012-Ligue-1",NA,NA
"48","Ligue 1","M","FRA",2013,NA,"13","Sun",2012-11-18,NA,"Bordeaux",1,"Marseille",0,NA,"Stade Chaban","Lionel Jaffredo",NA,"https://fbref.com/en/matches/ec1b6407/Bordeaux-Marseille-November-18-2012-Ligue-1",NA,NA
"49","Ligue 1","M","FRA",2013,NA,"13","Sun",2012-11-18,NA,"Lyon",3,"Reims",0,NA,"Stade Municipal de Gerland","Benoît Millot",NA,"https://fbref.com/en/matches/6f9bb626/Lyon-Reims-November-18-2012-Ligue-1",NA,NA
"50","Ligue 1","M","FRA",2013,NA,"13","Sun",2012-11-18,NA,"Nice",1,"Toulouse",0,NA,"Allianz Riviera","Tony Chapron",NA,"https://fbref.com/en/matches/b0c5219c/Nice-Toulouse-November-18-2012-Ligue-1",NA,NA
"51","Ligue 1","M","FRA",2013,NA,"14","Fri",2012-11-23,NA,"Saint-Étienne",1,"Valenciennes",0,NA,"Stade Geoffroy","Saïd Ennjimi",NA,"https://fbref.com/en/matches/c0e31c9f/Saint-Etienne-Valenciennes-November-23-2012-Ligue-1",NA,NA
"52","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Nancy",1,"Ajaccio",1,NA,"Stade Marcel Picot","Olivier Thual",NA,"https://fbref.com/en/matches/c0abff37/Nancy-Ajaccio-November-24-2012-Ligue-1",NA,NA
"53","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Reims",0,"Brest",0,NA,"Stade Auguste Delaune","Mikael Lesage",NA,"https://fbref.com/en/matches/5794f2db/Reims-Brest-November-24-2012-Ligue-1",NA,NA
"54","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Paris S-G",4,"Troyes",0,NA,"Parc des Princes","Bartolomeu Varela",NA,"https://fbref.com/en/matches/f3cd705b/Paris-Saint-Germain-Troyes-November-24-2012-Ligue-1",NA,NA
"55","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Bastia",2,"Lorient",1,NA,"Stade Armand Cesari","Antony Gautier",NA,"https://fbref.com/en/matches/fc6a97b7/Bastia-Lorient-November-24-2012-Ligue-1",NA,NA
"56","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Rennes",0,"Evian",1,NA,"ROAZHON PARK","Benoît Bastien",NA,"https://fbref.com/en/matches/270f7e17/Rennes-Evian-November-24-2012-Ligue-1",NA,NA
"57","Ligue 1","M","FRA",2013,NA,"14","Sat",2012-11-24,NA,"Sochaux",0,"Nice",1,NA,"Stade Bonal","Jean-Charles Cailleux",NA,"https://fbref.com/en/matches/24b77d46/Sochaux-Nice-November-24-2012-Ligue-1",NA,NA
"58","Ligue 1","M","FRA",2013,NA,"14","Sun",2012-11-25,NA,"Montpellier",1,"Bordeaux",0,NA,"Stade de la Mosson et du Mondial 98","Ruddy Buquet",NA,"https://fbref.com/en/matches/ab8418de/Montpellier-Bordeaux-November-25-2012-Ligue-1",NA,NA
"59","Ligue 1","M","FRA",2013,NA,"14","Sun",2012-11-25,NA,"Toulouse",3,"Lyon",0,NA,"Stadium","Philippe Kalt",NA,"https://fbref.com/en/matches/1014acf4/Toulouse-Lyon-November-25-2012-Ligue-1",NA,NA
"60","Ligue 1","M","FRA",2013,NA,"14","Sun",2012-11-25,NA,"Marseille",1,"Lille",0,NA,"Stade Vélodrome","Laurent Duhamel",NA,"https://fbref.com/en/matches/910887d5/Marseille-Lille-November-25-2012-Ligue-1",NA,NA
"61","Ligue 1","M","FRA",2013,NA,"15","Fri",2012-11-30,NA,"Ajaccio",0,"Saint-Étienne",0,NA,"Stade François Coty","Mikael Lesage",NA,"https://fbref.com/en/matches/6fe6dfcd/Ajaccio-Saint-Etienne-November-30-2012-Ligue-1",NA,NA
"62","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Lille",0,"Bastia",0,NA,"Stade Pierre Mauroy","Nicolas Rainville",NA,"https://fbref.com/en/matches/40741a33/Lille-Bastia-December-1-2012-Ligue-1",NA,NA
"63","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Bordeaux",2,"Sochaux",2,NA,"Stade Chaban","Benoît Bastien",NA,"https://fbref.com/en/matches/c6690782/Bordeaux-Sochaux-December-1-2012-Ligue-1",NA,NA
"64","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Lyon",1,"Montpellier",0,NA,"Stade Municipal de Gerland","Lionel Jaffredo",NA,"https://fbref.com/en/matches/f9985e53/Lyon-Montpellier-December-1-2012-Ligue-1",NA,NA
"65","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Nice",2,"Paris S-G",1,NA,"Allianz Riviera","Ruddy Buquet",NA,"https://fbref.com/en/matches/63183db3/Nice-Paris-Saint-Germain-December-1-2012-Ligue-1",NA,NA
"66","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Evian",1,"Nancy",1,NA,"Parc des Sports d’Annecy","Laurent Duhamel",NA,"https://fbref.com/en/matches/07c83827/Evian-Nancy-December-1-2012-Ligue-1",NA,NA
"67","Ligue 1","M","FRA",2013,NA,"15","Sat",2012-12-01,NA,"Valenciennes",1,"Reims",0,NA,"Stade du Hainaut","Amaury Delerue",NA,"https://fbref.com/en/matches/cc9171c0/Valenciennes-Reims-December-1-2012-Ligue-1",NA,NA
"68","Ligue 1","M","FRA",2013,NA,"15","Sun",2012-12-02,NA,"Brest",1,"Marseille",2,NA,"Stade Francis","Fredy Fautrel",NA,"https://fbref.com/en/matches/51323ef5/Brest-Marseille-December-2-2012-Ligue-1",NA,NA
"69","Ligue 1","M","FRA",2013,NA,"15","Sun",2012-12-02,NA,"Lorient",1,"Toulouse",0,NA,"Stade Yves Allainmat","Wilfried Bien",NA,"https://fbref.com/en/matches/e5e119dc/Lorient-Toulouse-December-2-2012-Ligue-1",NA,NA
"70","Ligue 1","M","FRA",2013,NA,"15","Sun",2012-12-02,NA,"Troyes",2,"Rennes",3,NA,"Stade de l'Aube","Alexandre Castro",NA,"https://fbref.com/en/matches/df84dbd1/Troyes-Rennes-December-2-2012-Ligue-1",NA,NA
"71","Ligue 1","M","FRA",2013,NA,"16","Fri",2012-12-07,NA,"Toulouse",0,"Bastia",0,NA,"Stadium","Ruddy Buquet",NA,"https://fbref.com/en/matches/2f744f03/Toulouse-Bastia-December-7-2012-Ligue-1",NA,NA
"72","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Paris S-G",4,"Evian",0,NA,"Parc des Princes","Olivier Thual",NA,"https://fbref.com/en/matches/d94a594a/Paris-Saint-Germain-Evian-December-8-2012-Ligue-1",NA,NA
"73","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Rennes",2,"Brest",2,NA,"ROAZHON PARK","Antony Gautier",NA,"https://fbref.com/en/matches/2d94c6d7/Rennes-Brest-December-8-2012-Ligue-1",NA,NA
"74","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Montpellier",3,"Ajaccio",0,NA,"Stade de la Mosson et du Mondial 98","Saïd Ennjimi",NA,"https://fbref.com/en/matches/98174195/Montpellier-Ajaccio-December-8-2012-Ligue-1",NA,NA
"75","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Troyes",1,"Nice",1,NA,"Stade de l'Aube","Clément Turpin",NA,"https://fbref.com/en/matches/1cf0829c/Troyes-Nice-December-8-2012-Ligue-1",NA,NA
"76","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Nancy",1,"Valenciennes",1,NA,"Stade Marcel Picot","Fredy Fautrel",NA,"https://fbref.com/en/matches/7bda16ee/Nancy-Valenciennes-December-8-2012-Ligue-1",NA,NA
"77","Ligue 1","M","FRA",2013,NA,"16","Sat",2012-12-08,NA,"Sochaux",1,"Lille",1,NA,"Stade Bonal","Philippe Kalt",NA,"https://fbref.com/en/matches/fa7a9361/Sochaux-Lille-December-8-2012-Ligue-1",NA,NA
"78","Ligue 1","M","FRA",2013,NA,"16","Sun",2012-12-09,NA,"Reims",0,"Bordeaux",0,NA,"Stade Auguste Delaune","Bartolomeu Varela",NA,"https://fbref.com/en/matches/2e1f8e19/Reims-Bordeaux-December-9-2012-Ligue-1",NA,NA
"79","Ligue 1","M","FRA",2013,NA,"16","Sun",2012-12-09,NA,"Saint-Étienne",0,"Lyon",1,NA,"Stade Geoffroy","Tony Chapron",NA,"https://fbref.com/en/matches/300435e9/Saint-Etienne-Lyon-December-9-2012-Ligue-1",NA,NA
"80","Ligue 1","M","FRA",2013,NA,"16","Sun",2012-12-09,NA,"Marseille",0,"Lorient",3,NA,"Stade Vélodrome","Benoît Millot",NA,"https://fbref.com/en/matches/32198f6a/Marseille-Lorient-December-9-2012-Ligue-1",NA,NA
"81","Ligue 1","M","FRA",2013,NA,"17","Tue",2012-12-11,NA,"Nice",1,"Rennes",0,NA,"Allianz Riviera","Nicolas Rainville",NA,"https://fbref.com/en/matches/dfbecbfe/Nice-Rennes-December-11-2012-Ligue-1",NA,NA
"82","Ligue 1","M","FRA",2013,NA,"17","Tue",2012-12-11,NA,"Lille",2,"Toulouse",0,NA,"Stade Pierre Mauroy","Sébastien Moreira",NA,"https://fbref.com/en/matches/8b713c9f/Lille-Toulouse-December-11-2012-Ligue-1",NA,NA
"83","Ligue 1","M","FRA",2013,NA,"17","Tue",2012-12-11,NA,"Valenciennes",0,"Paris S-G",4,NA,"Stade du Hainaut","Wilfried Bien",NA,"https://fbref.com/en/matches/b157052e/Valenciennes-Paris-Saint-Germain-December-11-2012-Ligue-1",NA,NA
"84","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Evian",2,"Troyes",0,NA,"Parc des Sports d’Annecy","Lionel Jaffredo",NA,"https://fbref.com/en/matches/f6f5505b/Evian-Troyes-December-12-2012-Ligue-1",NA,NA
"85","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Lyon",1,"Nancy",1,NA,"Stade Municipal de Gerland","Jean-Charles Cailleux",NA,"https://fbref.com/en/matches/bfaf0052/Lyon-Nancy-December-12-2012-Ligue-1",NA,NA
"86","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Ajaccio",2,"Reims",0,NA,"Stade François Coty","Tony Chapron",NA,"https://fbref.com/en/matches/7e34994a/Ajaccio-Reims-December-12-2012-Ligue-1",NA,NA
"87","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Bastia",1,"Marseille",2,NA,"Stade Armand Cesari","Saïd Ennjimi",NA,"https://fbref.com/en/matches/25f68867/Bastia-Marseille-December-12-2012-Ligue-1",NA,NA
"88","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Brest",1,"Montpellier",2,NA,"Stade Francis","Amaury Delerue",NA,"https://fbref.com/en/matches/30889e69/Brest-Montpellier-December-12-2012-Ligue-1",NA,NA
"89","Ligue 1","M","FRA",2013,NA,"17","Wed",2012-12-12,NA,"Lorient",2,"Sochaux",0,NA,"Stade Yves Allainmat","Mikael Lesage",NA,"https://fbref.com/en/matches/aec9b00c/Lorient-Sochaux-December-12-2012-Ligue-1",NA,NA
"90","Ligue 1","M","FRA",2013,NA,"17","Thu",2012-12-13,NA,"Bordeaux",0,"Saint-Étienne",0,NA,"Stade Chaban","Clément Turpin",NA,"https://fbref.com/en/matches/3060ee1c/Bordeaux-Saint-Etienne-December-13-2012-Ligue-1",NA,NA
"91","Ligue 1","M","FRA",2013,NA,"18","Fri",2012-12-14,NA,"Rennes",2,"Valenciennes",0,NA,"ROAZHON PARK","Laurent Duhamel",NA,"https://fbref.com/en/matches/644cca2a/Rennes-Valenciennes-December-14-2012-Ligue-1",NA,NA
"92","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Reims",1,"Lille",1,NA,"Stade Auguste Delaune","Alexandre Castro",NA,"https://fbref.com/en/matches/21045182/Reims-Lille-December-15-2012-Ligue-1",NA,NA
"93","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Troyes",3,"Ajaccio",2,NA,"Stade de l'Aube","Fredy Fautrel",NA,"https://fbref.com/en/matches/27bef815/Troyes-Ajaccio-December-15-2012-Ligue-1",NA,NA
"94","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Montpellier",4,"Bastia",0,NA,"Stade de la Mosson et du Mondial 98","Olivier Thual",NA,"https://fbref.com/en/matches/d6be4306/Montpellier-Bastia-December-15-2012-Ligue-1",NA,NA
"95","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Sochaux",1,"Brest",2,NA,"Stade Bonal","Benoît Millot",NA,"https://fbref.com/en/matches/51992c9f/Sochaux-Brest-December-15-2012-Ligue-1",NA,NA
"96","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Toulouse",0,"Marseille",1,NA,"Stadium","Benoît Bastien",NA,"https://fbref.com/en/matches/3ebf3e17/Toulouse-Marseille-December-15-2012-Ligue-1",NA,NA
"97","Ligue 1","M","FRA",2013,NA,"18","Sat",2012-12-15,NA,"Nice",3,"Evian",2,NA,"Allianz Riviera","Bartolomeu Varela",NA,"https://fbref.com/en/matches/c0812f82/Nice-Evian-December-15-2012-Ligue-1",NA,NA
"98","Ligue 1","M","FRA",2013,NA,"18","Sun",2012-12-16,NA,"Nancy",1,"Bordeaux",1,NA,"Stade Marcel Picot","Philippe Kalt",NA,"https://fbref.com/en/matches/0753f175/Nancy-Bordeaux-December-16-2012-Ligue-1",NA,NA
"99","Ligue 1","M","FRA",2013,NA,"18","Sun",2012-12-16,NA,"Saint-Étienne",0,"Lorient",2,NA,"Stade Geoffroy","Stéphane Lannoy",NA,"https://fbref.com/en/matches/23f708d2/Saint-Etienne-Lorient-December-16-2012-Ligue-1",NA,NA
"100","Ligue 1","M","FRA",2013,NA,"18","Sun",2012-12-16,NA,"Paris S-G",1,"Lyon",0,NA,"Parc des Princes","Antony Gautier",NA,"https://fbref.com/en/matches/af9203ba/Paris-Saint-Germain-Lyon-December-16-2012-Ligue-1",NA,NA
"101","Ligue 1","M","FRA",2013,NA,"19","Fri",2012-12-21,NA,"Brest",0,"Paris S-G",3,NA,"Stade Francis","Sébastien Moreira",NA,"https://fbref.com/en/matches/1a290026/Brest-Paris-Saint-Germain-December-21-2012-Ligue-1",NA,NA
"102","Ligue 1","M","FRA",2013,NA,"19","Sat",2012-12-22,NA,"Bordeaux",0,"Troyes",0,NA,"Stade Chaban","Wilfried Bien",NA,"https://fbref.com/en/matches/2a0a4b48/Bordeaux-Troyes-December-22-2012-Ligue-1",NA,NA
