"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"11","Fußball-Bundesliga","M","GER",2024,NA,"11","Sat",2023-11-11,"15:30","Augsburg",NA,"Hoffenheim",NA,NA,"WWK Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/0cdc4311/033ea6b8/Augsburg-vs-Hoffenheim-History",NA,NA
"12","Fußball-Bundesliga","M","GER",2024,NA,"11","Sat",2023-11-11,"15:30","Stuttgart",NA,"Dortmund",NA,NA,"MHPArena","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/598bc722/Dortmund-vs-Stuttgart-History",NA,NA
"13","Fußball-Bundesliga","M","GER",2024,NA,"11","Sat",2023-11-11,"15:30","Bayern Munich",NA,"Heidenheim",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/18d9d2a7/054efa67/Heidenheim-vs-Bayern-Munich-History",NA,NA
"14","Fußball-Bundesliga","M","GER",2024,NA,"11","Sat",2023-11-11,"15:30","Darmstadt 98",NA,"Mainz 05",NA,NA,"Merck-Stadion am Böllenfalltor","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/6a6967fc/Mainz-05-vs-Darmstadt-98-History",NA,NA
"15","Fußball-Bundesliga","M","GER",2024,NA,"11","Sat",2023-11-11,"18:30","Bochum",NA,"Köln",NA,NA,"Vonovia Ruhrstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/b42c6323/Koln-vs-Bochum-History",NA,NA
"16","Fußball-Bundesliga","M","GER",2024,NA,"11","Sun",2023-11-12,"15:30","Leverkusen",NA,"Union Berlin",NA,NA,"BayArena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/7a41008f/Leverkusen-vs-Union-Berlin-History",NA,NA
"17","Fußball-Bundesliga","M","GER",2024,NA,"11","Sun",2023-11-12,"17:30","Werder Bremen",NA,"Eint Frankfurt",NA,NA,"Wohninvest Weserstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/62add3bf/Eintracht-Frankfurt-vs-Werder-Bremen-History",NA,NA
"18","Fußball-Bundesliga","M","GER",2024,NA,"11","Sun",2023-11-12,"19:30","RB Leipzig",NA,"Freiburg",NA,NA,"Red Bull Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/a486e511/RB-Leipzig-vs-Freiburg-History",NA,NA
"19","Fußball-Bundesliga","M","GER",2024,NA,"12","Fri",2023-11-24,"20:30","Köln",NA,"Bayern Munich",NA,NA,"RheinEnergieSTADION","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/054efa67/Koln-vs-Bayern-Munich-History",NA,NA
"20","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"15:30","Freiburg",NA,"Darmstadt 98",NA,NA,"Europa-Park Stadion","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/6a6967fc/Freiburg-vs-Darmstadt-98-History",NA,NA
"21","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"15:30","Werder Bremen",NA,"Leverkusen",NA,NA,"Wohninvest Weserstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/62add3bf/Leverkusen-vs-Werder-Bremen-History",NA,NA
"22","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"15:30","Wolfsburg",NA,"RB Leipzig",NA,NA,"Volkswagen Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/4eaa11d7/RB-Leipzig-vs-Wolfsburg-History",NA,NA
"23","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"15:30","Union Berlin",NA,"Augsburg",NA,NA,"Stadion An der Alten Försterei","",NA,"https://fbref.com/en/stathead/matchup/teams/7a41008f/0cdc4311/Union-Berlin-vs-Augsburg-History",NA,NA
"24","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"15:30","Dortmund",NA,"M'Gladbach",NA,NA,"Signal Iduna Park","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/32f3ee20/Dortmund-vs-Monchengladbach-History",NA,NA
"25","Fußball-Bundesliga","M","GER",2024,NA,"12","Sat",2023-11-25,"18:30","Eint Frankfurt",NA,"Stuttgart",NA,NA,"Deutsche Bank Park","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/598bc722/Eintracht-Frankfurt-vs-Stuttgart-History",NA,NA
"26","Fußball-Bundesliga","M","GER",2024,NA,"12","Sun",2023-11-26,"15:30","Heidenheim",NA,"Bochum",NA,NA,"Voith-Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/18d9d2a7/Bochum-vs-Heidenheim-History",NA,NA
"27","Fußball-Bundesliga","M","GER",2024,NA,"12","Sun",2023-11-26,"17:30","Hoffenheim",NA,"Mainz 05",NA,NA,"PreZero Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/033ea6b8/Mainz-05-vs-Hoffenheim-History",NA,NA
"28","Fußball-Bundesliga","M","GER",2024,NA,"13","Fri",2023-12-01,"20:30","Darmstadt 98",NA,"Köln",NA,NA,"Merck-Stadion am Böllenfalltor","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/6a6967fc/Koln-vs-Darmstadt-98-History",NA,NA
"29","Fußball-Bundesliga","M","GER",2024,NA,"13","Sat",2023-12-02,"15:30","RB Leipzig",NA,"Heidenheim",NA,NA,"Red Bull Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/18d9d2a7/RB-Leipzig-vs-Heidenheim-History",NA,NA
"30","Fußball-Bundesliga","M","GER",2024,NA,"13","Sat",2023-12-02,"15:30","Bayern Munich",NA,"Union Berlin",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/7a41008f/054efa67/Union-Berlin-vs-Bayern-Munich-History",NA,NA
"31","Fußball-Bundesliga","M","GER",2024,NA,"13","Sat",2023-12-02,"15:30","Bochum",NA,"Wolfsburg",NA,NA,"Vonovia Ruhrstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/4eaa11d7/Bochum-vs-Wolfsburg-History",NA,NA
"32","Fußball-Bundesliga","M","GER",2024,NA,"13","Sat",2023-12-02,"15:30","M'Gladbach",NA,"Hoffenheim",NA,NA,"Stadion im Borussia-Park","",NA,"https://fbref.com/en/stathead/matchup/teams/32f3ee20/033ea6b8/Monchengladbach-vs-Hoffenheim-History",NA,NA
"33","Fußball-Bundesliga","M","GER",2024,NA,"13","Sat",2023-12-02,"18:30","Stuttgart",NA,"Werder Bremen",NA,NA,"MHPArena","",NA,"https://fbref.com/en/stathead/matchup/teams/62add3bf/598bc722/Werder-Bremen-vs-Stuttgart-History",NA,NA
"34","Fußball-Bundesliga","M","GER",2024,NA,"13","Sun",2023-12-03,"15:30","Mainz 05",NA,"Freiburg",NA,NA,"Mewa Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/a224b06a/Freiburg-vs-Mainz-05-History",NA,NA
"35","Fußball-Bundesliga","M","GER",2024,NA,"13","Sun",2023-12-03,"17:30","Leverkusen",NA,"Dortmund",NA,NA,"BayArena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/add600ae/Leverkusen-vs-Dortmund-History",NA,NA
"36","Fußball-Bundesliga","M","GER",2024,NA,"13","Sun",2023-12-03,"19:30","Augsburg",NA,"Eint Frankfurt",NA,NA,"WWK Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/0cdc4311/Eintracht-Frankfurt-vs-Augsburg-History",NA,NA
"37","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Heidenheim",NA,"Darmstadt 98",NA,NA,"Voith-Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/6a6967fc/18d9d2a7/Darmstadt-98-vs-Heidenheim-History",NA,NA
"38","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Eint Frankfurt",NA,"Bayern Munich",NA,NA,"Deutsche Bank Park","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/054efa67/Eintracht-Frankfurt-vs-Bayern-Munich-History",NA,NA
"39","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Union Berlin",NA,"M'Gladbach",NA,NA,"Stadion An der Alten Försterei","",NA,"https://fbref.com/en/stathead/matchup/teams/7a41008f/32f3ee20/Union-Berlin-vs-Monchengladbach-History",NA,NA
"40","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Wolfsburg",NA,"Freiburg",NA,NA,"Volkswagen Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/4eaa11d7/Freiburg-vs-Wolfsburg-History",NA,NA
"41","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Stuttgart",NA,"Leverkusen",NA,NA,"MHPArena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/598bc722/Leverkusen-vs-Stuttgart-History",NA,NA
"42","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Köln",NA,"Mainz 05",NA,NA,"RheinEnergieSTADION","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/a224b06a/Koln-vs-Mainz-05-History",NA,NA
"43","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Hoffenheim",NA,"Bochum",NA,NA,"PreZero Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/033ea6b8/Bochum-vs-Hoffenheim-History",NA,NA
"44","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Werder Bremen",NA,"Augsburg",NA,NA,"Wohninvest Weserstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/62add3bf/0cdc4311/Werder-Bremen-vs-Augsburg-History",NA,NA
"45","Fußball-Bundesliga","M","GER",2024,NA,"14","Sat",2023-12-09,"","Dortmund",NA,"RB Leipzig",NA,NA,"Signal Iduna Park","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/acbb6a5b/Dortmund-vs-RB-Leipzig-History",NA,NA
"46","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","M'Gladbach",NA,"Werder Bremen",NA,NA,"Stadion im Borussia-Park","",NA,"https://fbref.com/en/stathead/matchup/teams/62add3bf/32f3ee20/Werder-Bremen-vs-Monchengladbach-History",NA,NA
"47","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Darmstadt 98",NA,"Wolfsburg",NA,NA,"Merck-Stadion am Böllenfalltor","",NA,"https://fbref.com/en/stathead/matchup/teams/6a6967fc/4eaa11d7/Darmstadt-98-vs-Wolfsburg-History",NA,NA
"48","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","RB Leipzig",NA,"Hoffenheim",NA,NA,"Red Bull Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/033ea6b8/RB-Leipzig-vs-Hoffenheim-History",NA,NA
"49","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Bochum",NA,"Union Berlin",NA,NA,"Vonovia Ruhrstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/7a41008f/Bochum-vs-Union-Berlin-History",NA,NA
"50","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Leverkusen",NA,"Eint Frankfurt",NA,NA,"BayArena","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/c7a9f859/Eintracht-Frankfurt-vs-Leverkusen-History",NA,NA
"51","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Freiburg",NA,"Köln",NA,NA,"Europa-Park Stadion","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/a486e511/Koln-vs-Freiburg-History",NA,NA
"52","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Bayern Munich",NA,"Stuttgart",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/598bc722/054efa67/Stuttgart-vs-Bayern-Munich-History",NA,NA
"53","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Augsburg",NA,"Dortmund",NA,NA,"WWK Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/0cdc4311/Dortmund-vs-Augsburg-History",NA,NA
"54","Fußball-Bundesliga","M","GER",2024,NA,"15","Sat",2023-12-16,"","Mainz 05",NA,"Heidenheim",NA,NA,"Mewa Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/18d9d2a7/Mainz-05-vs-Heidenheim-History",NA,NA
"55","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Hoffenheim",NA,"Darmstadt 98",NA,NA,"PreZero Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/6a6967fc/033ea6b8/Darmstadt-98-vs-Hoffenheim-History",NA,NA
"56","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Heidenheim",NA,"Freiburg",NA,NA,"Voith-Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/18d9d2a7/Freiburg-vs-Heidenheim-History",NA,NA
"57","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Stuttgart",NA,"Augsburg",NA,NA,"MHPArena","",NA,"https://fbref.com/en/stathead/matchup/teams/598bc722/0cdc4311/Stuttgart-vs-Augsburg-History",NA,NA
"58","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Union Berlin",NA,"Köln",NA,NA,"Stadion An der Alten Försterei","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/7a41008f/Koln-vs-Union-Berlin-History",NA,NA
"59","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Wolfsburg",NA,"Bayern Munich",NA,NA,"Volkswagen Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/4eaa11d7/054efa67/Wolfsburg-vs-Bayern-Munich-History",NA,NA
"60","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Leverkusen",NA,"Bochum",NA,NA,"BayArena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/b42c6323/Leverkusen-vs-Bochum-History",NA,NA
"61","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Dortmund",NA,"Mainz 05",NA,NA,"Signal Iduna Park","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/a224b06a/Dortmund-vs-Mainz-05-History",NA,NA
"62","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Werder Bremen",NA,"RB Leipzig",NA,NA,"Wohninvest Weserstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/62add3bf/RB-Leipzig-vs-Werder-Bremen-History",NA,NA
"63","Fußball-Bundesliga","M","GER",2024,NA,"16","Wed",2023-12-20,"","Eint Frankfurt",NA,"M'Gladbach",NA,NA,"Deutsche Bank Park","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/32f3ee20/Eintracht-Frankfurt-vs-Monchengladbach-History",NA,NA
"64","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","RB Leipzig",NA,"Eint Frankfurt",NA,NA,"Red Bull Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/acbb6a5b/Eintracht-Frankfurt-vs-RB-Leipzig-History",NA,NA
"65","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Freiburg",NA,"Union Berlin",NA,NA,"Europa-Park Stadion","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/7a41008f/Freiburg-vs-Union-Berlin-History",NA,NA
"66","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","M'Gladbach",NA,"Stuttgart",NA,NA,"Stadion im Borussia-Park","",NA,"https://fbref.com/en/stathead/matchup/teams/598bc722/32f3ee20/Stuttgart-vs-Monchengladbach-History",NA,NA
"67","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Bochum",NA,"Werder Bremen",NA,NA,"Vonovia Ruhrstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/62add3bf/Bochum-vs-Werder-Bremen-History",NA,NA
"68","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Darmstadt 98",NA,"Dortmund",NA,NA,"Merck-Stadion am Böllenfalltor","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/6a6967fc/Dortmund-vs-Darmstadt-98-History",NA,NA
"69","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Augsburg",NA,"Leverkusen",NA,NA,"WWK Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/0cdc4311/Leverkusen-vs-Augsburg-History",NA,NA
"70","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Bayern Munich",NA,"Hoffenheim",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/054efa67/033ea6b8/Bayern-Munich-vs-Hoffenheim-History",NA,NA
"71","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Köln",NA,"Heidenheim",NA,NA,"RheinEnergieSTADION","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/18d9d2a7/Koln-vs-Heidenheim-History",NA,NA
"72","Fußball-Bundesliga","M","GER",2024,NA,"17","Sat",2024-01-13,"","Mainz 05",NA,"Wolfsburg",NA,NA,"Mewa Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/4eaa11d7/Mainz-05-vs-Wolfsburg-History",NA,NA
"73","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Darmstadt 98",NA,"Eint Frankfurt",NA,NA,"Merck-Stadion am Böllenfalltor","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/6a6967fc/Eintracht-Frankfurt-vs-Darmstadt-98-History",NA,NA
"74","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Heidenheim",NA,"Wolfsburg",NA,NA,"Voith-Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/4eaa11d7/18d9d2a7/Wolfsburg-vs-Heidenheim-History",NA,NA
"75","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Köln",NA,"Dortmund",NA,NA,"RheinEnergieSTADION","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/add600ae/Koln-vs-Dortmund-History",NA,NA
"76","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Freiburg",NA,"Hoffenheim",NA,NA,"Europa-Park Stadion","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/033ea6b8/Freiburg-vs-Hoffenheim-History",NA,NA
"77","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Bochum",NA,"Stuttgart",NA,NA,"Vonovia Ruhrstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/598bc722/Bochum-vs-Stuttgart-History",NA,NA
"78","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","RB Leipzig",NA,"Leverkusen",NA,NA,"Red Bull Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/acbb6a5b/Leverkusen-vs-RB-Leipzig-History",NA,NA
"79","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Mainz 05",NA,"Union Berlin",NA,NA,"Mewa Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/7a41008f/Mainz-05-vs-Union-Berlin-History",NA,NA
"80","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","Bayern Munich",NA,"Werder Bremen",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/62add3bf/054efa67/Werder-Bremen-vs-Bayern-Munich-History",NA,NA
"81","Fußball-Bundesliga","M","GER",2024,NA,"18","Sat",2024-01-20,"","M'Gladbach",NA,"Augsburg",NA,NA,"Stadion im Borussia-Park","",NA,"https://fbref.com/en/stathead/matchup/teams/32f3ee20/0cdc4311/Monchengladbach-vs-Augsburg-History",NA,NA
"82","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Werder Bremen",NA,"Freiburg",NA,NA,"Wohninvest Weserstadion","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/62add3bf/Freiburg-vs-Werder-Bremen-History",NA,NA
"83","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Augsburg",NA,"Bayern Munich",NA,NA,"WWK Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/0cdc4311/054efa67/Augsburg-vs-Bayern-Munich-History",NA,NA
"84","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Eint Frankfurt",NA,"Mainz 05",NA,NA,"Deutsche Bank Park","",NA,"https://fbref.com/en/stathead/matchup/teams/f0ac8ee6/a224b06a/Eintracht-Frankfurt-vs-Mainz-05-History",NA,NA
"85","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Wolfsburg",NA,"Köln",NA,NA,"Volkswagen Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/bc357bf7/4eaa11d7/Koln-vs-Wolfsburg-History",NA,NA
"86","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Union Berlin",NA,"Darmstadt 98",NA,NA,"Stadion An der Alten Försterei","",NA,"https://fbref.com/en/stathead/matchup/teams/7a41008f/6a6967fc/Union-Berlin-vs-Darmstadt-98-History",NA,NA
"87","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Hoffenheim",NA,"Heidenheim",NA,NA,"PreZero Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/18d9d2a7/033ea6b8/Heidenheim-vs-Hoffenheim-History",NA,NA
"88","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Leverkusen",NA,"M'Gladbach",NA,NA,"BayArena","",NA,"https://fbref.com/en/stathead/matchup/teams/c7a9f859/32f3ee20/Leverkusen-vs-Monchengladbach-History",NA,NA
"89","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Dortmund",NA,"Bochum",NA,NA,"Signal Iduna Park","",NA,"https://fbref.com/en/stathead/matchup/teams/b42c6323/add600ae/Bochum-vs-Dortmund-History",NA,NA
"90","Fußball-Bundesliga","M","GER",2024,NA,"19","Sat",2024-01-27,"","Stuttgart",NA,"RB Leipzig",NA,NA,"MHPArena","",NA,"https://fbref.com/en/stathead/matchup/teams/acbb6a5b/598bc722/RB-Leipzig-vs-Stuttgart-History",NA,NA
"91","Fußball-Bundesliga","M","GER",2024,NA,"20","Sat",2024-02-03,"","Freiburg",NA,"Stuttgart",NA,NA,"Europa-Park Stadion","",NA,"https://fbref.com/en/stathead/matchup/teams/a486e511/598bc722/Freiburg-vs-Stuttgart-History",NA,NA
"92","Fußball-Bundesliga","M","GER",2024,NA,"20","Sat",2024-02-03,"","Wolfsburg",NA,"Hoffenheim",NA,NA,"Volkswagen Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/4eaa11d7/033ea6b8/Wolfsburg-vs-Hoffenheim-History",NA,NA
"93","Fußball-Bundesliga","M","GER",2024,NA,"20","Sat",2024-02-03,"","Heidenheim",NA,"Dortmund",NA,NA,"Voith-Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/add600ae/18d9d2a7/Dortmund-vs-Heidenheim-History",NA,NA
"94","Fußball-Bundesliga","M","GER",2024,NA,"20","Sat",2024-02-03,"","Bayern Munich",NA,"M'Gladbach",NA,NA,"Allianz Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/32f3ee20/054efa67/Monchengladbach-vs-Bayern-Munich-History",NA,NA
"95","Fußball-Bundesliga","M","GER",2024,NA,"20","Sat",2024-02-03,"","Mainz 05",NA,"Werder Bremen",NA,NA,"Mewa Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/a224b06a/62add3bf/Mainz-05-vs-Werder-Bremen-History",NA,NA
