"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"1","La Liga","M","ESP",2010,NA,"1","Sat",2009-08-29,NA,"Zaragoza",1,"Tenerife",0,NA,"La Romareda","González González",NA,"https://fbref.com/en/matches/367fa70b/Zaragoza-Tenerife-August-29-2009-La-Liga",NA,NA
"2","La Liga","M","ESP",2010,NA,"1","Sat",2009-08-29,NA,"Real Madrid",3,"La Coruña",2,NA,"Santiago Bernabéu","Fernández Borbalán",NA,"https://fbref.com/en/matches/67dffb92/Real-Madrid-Deportivo-La-Coruna-August-29-2009-La-Liga",NA,NA
"3","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Málaga",3,"Atlético Madrid",0,NA,"La Rosaleda","Muñiz Fernández",NA,"https://fbref.com/en/matches/068562a6/Malaga-Atletico-Madrid-August-30-2009-La-Liga",NA,NA
"4","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Mallorca",2,"Xerez",0,NA,"Ono Estadi","Estrada Fernández",NA,"https://fbref.com/en/matches/46f14b94/Mallorca-Xerez-August-30-2009-La-Liga",NA,NA
"5","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Racing Sant",1,"Getafe",4,NA,"El Sardinero","Delgado Ferreiro",NA,"https://fbref.com/en/matches/6035fd98/Racing-Santander-Getafe-August-30-2009-La-Liga",NA,NA
"6","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Osasuna",1,"Villarreal",1,NA,"Reyno de Navarra","Teixeira Vitienes",NA,"https://fbref.com/en/matches/6a01e4f0/Osasuna-Villarreal-August-30-2009-La-Liga",NA,NA
"7","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Almería",0,"Valladolid",0,NA,"Juegos del Mediterráneo","Mateu Lahoz",NA,"https://fbref.com/en/matches/6b6b5ed8/Almeria-Valladolid-August-30-2009-La-Liga",NA,NA
"8","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Athletic Club",1,"Espanyol",0,NA,"San Mamés","Clos Gómez",NA,"https://fbref.com/en/matches/a6b010af/Athletic-Club-Espanyol-August-30-2009-La-Liga",NA,NA
"9","La Liga","M","ESP",2010,NA,"1","Sun",2009-08-30,NA,"Valencia",2,"Sevilla",0,NA,"Mestalla","Rubinos Pérez",NA,"https://fbref.com/en/matches/daf971e2/Valencia-Sevilla-August-30-2009-La-Liga",NA,NA
"10","La Liga","M","ESP",2010,NA,"1","Mon",2009-08-31,NA,"Barcelona",3,"Sporting Gijón",0,NA,"Nou Camp","Ramírez Domínguez",NA,"https://fbref.com/en/matches/541c1fc1/Barcelona-Sporting-Gijon-August-31-2009-La-Liga",NA,NA
"11","La Liga","M","ESP",2010,NA,"10","Sat",2009-11-07,NA,"Tenerife",2,"Málaga",2,NA,"Heliodoro Rodríguez","Iturralde González",NA,"https://fbref.com/en/matches/3e21d3eb/Tenerife-Malaga-November-7-2009-La-Liga",NA,NA
"12","La Liga","M","ESP",2010,NA,"10","Sat",2009-11-07,NA,"Barcelona",4,"Mallorca",2,NA,"Nou Camp","Turienzo Álvarez",NA,"https://fbref.com/en/matches/96087bc2/Barcelona-Mallorca-November-7-2009-La-Liga",NA,NA
"13","La Liga","M","ESP",2010,NA,"10","Sat",2009-11-07,NA,"Getafe",0,"La Coruña",2,NA,"Coliseum Alfonso Pérez","González González",NA,"https://fbref.com/en/matches/b2974749/Getafe-Deportivo-La-Coruna-November-7-2009-La-Liga",NA,NA
"14","La Liga","M","ESP",2010,NA,"10","Sat",2009-11-07,NA,"Atlético Madrid",2,"Real Madrid",3,NA,"Vicente Calderón","Clos Gómez",NA,"https://fbref.com/en/matches/f74852e4/El-Derbi-Madrileno-Atletico-Madrid-Real-Madrid-November-7-2009-La-Liga",NA,NA
"15","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Sevilla",3,"Villarreal",2,NA,"Ramón Sánchez Pizjuán","Delgado Ferreiro",NA,"https://fbref.com/en/matches/12919b23/Sevilla-Villarreal-November-8-2009-La-Liga",NA,NA
"16","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Almería",2,"Osasuna",0,NA,"Juegos del Mediterráneo","Teixeira Vitienes",NA,"https://fbref.com/en/matches/2857b712/Almeria-Osasuna-November-8-2009-La-Liga",NA,NA
"17","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Valladolid",0,"Xerez",0,NA,"Nuevo Zorrilla","Velasco Carballo",NA,"https://fbref.com/en/matches/63233d27/Valladolid-Xerez-November-8-2009-La-Liga",NA,NA
"18","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Sporting Gijón",1,"Espanyol",0,NA,"El Molinón","Undiano Mallenco",NA,"https://fbref.com/en/matches/a0b307a3/Sporting-Gijon-Espanyol-November-8-2009-La-Liga",NA,NA
"19","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Racing Sant",0,"Athletic Club",2,NA,"El Sardinero","Paradas Romero",NA,"https://fbref.com/en/matches/d67aab40/Racing-Santander-Athletic-Club-November-8-2009-La-Liga",NA,NA
"20","La Liga","M","ESP",2010,NA,"10","Sun",2009-11-08,NA,"Valencia",3,"Zaragoza",1,NA,"Mestalla","Muñiz Fernández",NA,"https://fbref.com/en/matches/e9fd7994/Valencia-Zaragoza-November-8-2009-La-Liga",NA,NA
"21","La Liga","M","ESP",2010,NA,"11","Sat",2009-11-21,NA,"Athletic Club",1,"Barcelona",1,NA,"San Mamés","Teixeira Vitienes",NA,"https://fbref.com/en/matches/735b2e30/Athletic-Club-Barcelona-November-21-2009-La-Liga",NA,NA
"22","La Liga","M","ESP",2010,NA,"11","Sat",2009-11-21,NA,"Tenerife",1,"Sevilla",2,NA,"Heliodoro Rodríguez","Estrada Fernández",NA,"https://fbref.com/en/matches/c30377f4/Tenerife-Sevilla-November-21-2009-La-Liga",NA,NA
"23","La Liga","M","ESP",2010,NA,"11","Sat",2009-11-21,NA,"Real Madrid",1,"Racing Sant",0,NA,"Santiago Bernabéu","Ramírez Domínguez",NA,"https://fbref.com/en/matches/dc01ef88/Real-Madrid-Racing-Santander-November-21-2009-La-Liga",NA,NA
"24","La Liga","M","ESP",2010,NA,"11","Sat",2009-11-21,NA,"La Coruña",2,"Atlético Madrid",1,NA,"Nuevo Riazor","Paradas Romero",NA,"https://fbref.com/en/matches/dcd7dd6f/Deportivo-La-Coruna-Atletico-Madrid-November-21-2009-La-Liga",NA,NA
"25","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Villarreal",3,"Valladolid",1,NA,"El Madrigal","Álvarez Izquierdo",NA,"https://fbref.com/en/matches/3ef59b43/Villarreal-Valladolid-November-22-2009-La-Liga",NA,NA
"26","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Osasuna",1,"Valencia",3,NA,"Reyno de Navarra","Velasco Carballo",NA,"https://fbref.com/en/matches/40722c34/Osasuna-Valencia-November-22-2009-La-Liga",NA,NA
"27","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Mallorca",3,"Almería",1,NA,"Ono Estadi","Pérez Burrull",NA,"https://fbref.com/en/matches/4baef302/Mallorca-Almeria-November-22-2009-La-Liga",NA,NA
"28","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Xerez",0,"Sporting Gijón",0,NA,"Chapín","Mateu Lahoz",NA,"https://fbref.com/en/matches/834d6241/Xerez-Sporting-Gijon-November-22-2009-La-Liga",NA,NA
"29","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Espanyol",0,"Getafe",2,NA,"CornellÃ -El Prat","Fernández Borbalán",NA,"https://fbref.com/en/matches/cc8ac3bc/Espanyol-Getafe-November-22-2009-La-Liga",NA,NA
"30","La Liga","M","ESP",2010,NA,"11","Sun",2009-11-22,NA,"Málaga",1,"Zaragoza",1,NA,"La Rosaleda","Rubinos Pérez",NA,"https://fbref.com/en/matches/edc9d9db/Malaga-Zaragoza-November-22-2009-La-Liga",NA,NA
"31","La Liga","M","ESP",2010,NA,"12","Sat",2009-11-28,NA,"Sevilla",2,"Málaga",2,NA,"Ramón Sánchez Pizjuán","Teixeira Vitienes",NA,"https://fbref.com/en/matches/0acc0254/Sevilla-Malaga-November-28-2009-La-Liga",NA,NA
"32","La Liga","M","ESP",2010,NA,"12","Sat",2009-11-28,NA,"Valencia",1,"Mallorca",1,NA,"Mestalla","Iturralde González",NA,"https://fbref.com/en/matches/685765a3/Valencia-Mallorca-November-28-2009-La-Liga",NA,NA
"33","La Liga","M","ESP",2010,NA,"12","Sat",2009-11-28,NA,"Sporting Gijón",1,"Villarreal",0,NA,"El Molinón","Clos Gómez",NA,"https://fbref.com/en/matches/d91abf12/Sporting-Gijon-Villarreal-November-28-2009-La-Liga",NA,NA
"34","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Getafe",5,"Xerez",1,NA,"Coliseum Alfonso Pérez","Muñiz Fernández",NA,"https://fbref.com/en/matches/64326d66/Getafe-Xerez-November-29-2009-La-Liga",NA,NA
"35","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Atlético Madrid",4,"Espanyol",0,NA,"Vicente Calderón","González González",NA,"https://fbref.com/en/matches/b4b19835/Atletico-Madrid-Espanyol-November-29-2009-La-Liga",NA,NA
"36","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Racing Sant",0,"La Coruña",1,NA,"El Sardinero","Turienzo Álvarez",NA,"https://fbref.com/en/matches/c1f1a0e0/Racing-Santander-Deportivo-La-Coruna-November-29-2009-La-Liga",NA,NA
"37","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Zaragoza",0,"Osasuna",1,NA,"La Romareda","Delgado Ferreiro",NA,"https://fbref.com/en/matches/d187aeac/Zaragoza-Osasuna-November-29-2009-La-Liga",NA,NA
"38","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Almería",1,"Athletic Club",4,NA,"Juegos del Mediterráneo","González Vázquez",NA,"https://fbref.com/en/matches/e3ad6f09/Almeria-Athletic-Club-November-29-2009-La-Liga",NA,NA
"39","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Valladolid",3,"Tenerife",3,NA,"Nuevo Zorrilla","Ayza Gámez",NA,"https://fbref.com/en/matches/fa40977c/Valladolid-Tenerife-November-29-2009-La-Liga",NA,NA
"40","La Liga","M","ESP",2010,NA,"12","Sun",2009-11-29,NA,"Barcelona",1,"Real Madrid",0,NA,"Nou Camp","Undiano Mallenco",NA,"https://fbref.com/en/matches/fd9adae1/El-Clasico-Barcelona-Real-Madrid-November-29-2009-La-Liga",NA,NA
"41","La Liga","M","ESP",2010,NA,"13","Sat",2009-12-05,NA,"Sevilla",1,"Valladolid",1,NA,"Ramón Sánchez Pizjuán","Pérez Burrull",NA,"https://fbref.com/en/matches/07a6f87a/Sevilla-Valladolid-December-5-2009-La-Liga",NA,NA
"42","La Liga","M","ESP",2010,NA,"13","Sat",2009-12-05,NA,"La Coruña",1,"Barcelona",3,NA,"Nuevo Riazor","Fernández Borbalán",NA,"https://fbref.com/en/matches/92361843/Deportivo-La-Coruna-Barcelona-December-5-2009-La-Liga",NA,NA
"43","La Liga","M","ESP",2010,NA,"13","Sat",2009-12-05,NA,"Xerez",0,"Atlético Madrid",2,NA,"Chapín","Pérez Lasa",NA,"https://fbref.com/en/matches/9c7f0b24/Xerez-Atletico-Madrid-December-5-2009-La-Liga",NA,NA
"44","La Liga","M","ESP",2010,NA,"13","Sat",2009-12-05,NA,"Real Madrid",4,"Almería",2,NA,"Santiago Bernabéu","Estrada Fernández",NA,"https://fbref.com/en/matches/b7476627/Real-Madrid-Almeria-December-5-2009-La-Liga",NA,NA
"45","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Villarreal",3,"Getafe",2,NA,"El Madrigal","Ramírez Domínguez",NA,"https://fbref.com/en/matches/07c884b6/Villarreal-Getafe-December-6-2009-La-Liga",NA,NA
"46","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Mallorca",4,"Zaragoza",1,NA,"Ono Estadi","Mateu Lahoz",NA,"https://fbref.com/en/matches/79e0de78/Mallorca-Zaragoza-December-6-2009-La-Liga",NA,NA
"47","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Espanyol",0,"Racing Sant",4,NA,"CornellÃ -El Prat","Delgado Ferreiro",NA,"https://fbref.com/en/matches/a50208e8/Espanyol-Racing-Santander-December-6-2009-La-Liga",NA,NA
"48","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Athletic Club",1,"Valencia",2,NA,"San Mamés","Rubinos Pérez",NA,"https://fbref.com/en/matches/a85d0eeb/Athletic-Club-Valencia-December-6-2009-La-Liga",NA,NA
"49","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Tenerife",2,"Sporting Gijón",1,NA,"Heliodoro Rodríguez","González González",NA,"https://fbref.com/en/matches/ddc37bc6/Tenerife-Sporting-Gijon-December-6-2009-La-Liga",NA,NA
"50","La Liga","M","ESP",2010,NA,"13","Sun",2009-12-06,NA,"Málaga",1,"Osasuna",1,NA,"La Rosaleda","Clos Gómez",NA,"https://fbref.com/en/matches/fc301b53/Malaga-Osasuna-December-6-2009-La-Liga",NA,NA
"51","La Liga","M","ESP",2010,NA,"14","Sat",2009-12-12,NA,"Barcelona",1,"Espanyol",0,NA,"Nou Camp","Iturralde González",NA,"https://fbref.com/en/matches/3e640ea2/Barcelona-Espanyol-December-12-2009-La-Liga",NA,NA
"52","La Liga","M","ESP",2010,NA,"14","Sat",2009-12-12,NA,"Zaragoza",1,"Athletic Club",2,NA,"La Romareda","Velasco Carballo",NA,"https://fbref.com/en/matches/47d4c781/Zaragoza-Athletic-Club-December-12-2009-La-Liga",NA,NA
"53","La Liga","M","ESP",2010,NA,"14","Sat",2009-12-12,NA,"Valencia",2,"Real Madrid",3,NA,"Mestalla","Teixeira Vitienes",NA,"https://fbref.com/en/matches/59bbd292/Valencia-Real-Madrid-December-12-2009-La-Liga",NA,NA
"54","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Atlético Madrid",1,"Villarreal",2,NA,"Vicente Calderón","Turienzo Álvarez",NA,"https://fbref.com/en/matches/01029caf/Atletico-Madrid-Villarreal-December-13-2009-La-Liga",NA,NA
"55","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Racing Sant",3,"Xerez",2,NA,"El Sardinero","Undiano Mallenco",NA,"https://fbref.com/en/matches/103b1dae/Racing-Santander-Xerez-December-13-2009-La-Liga",NA,NA
"56","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Sporting Gijón",0,"Sevilla",1,NA,"El Molinón","Pérez Lasa",NA,"https://fbref.com/en/matches/192ddbb8/Sporting-Gijon-Sevilla-December-13-2009-La-Liga",NA,NA
"57","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Valladolid",1,"Málaga",1,NA,"Nuevo Zorrilla","González Vázquez",NA,"https://fbref.com/en/matches/349e2a0f/Valladolid-Malaga-December-13-2009-La-Liga",NA,NA
"58","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Osasuna",0,"Mallorca",1,NA,"Reyno de Navarra","Álvarez Izquierdo",NA,"https://fbref.com/en/matches/4e282704/Osasuna-Mallorca-December-13-2009-La-Liga",NA,NA
"59","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Getafe",2,"Tenerife",1,NA,"Coliseum Alfonso Pérez","Paradas Romero",NA,"https://fbref.com/en/matches/c8609c9d/Getafe-Tenerife-December-13-2009-La-Liga",NA,NA
"60","La Liga","M","ESP",2010,NA,"14","Sun",2009-12-13,NA,"Almería",1,"La Coruña",1,NA,"Juegos del Mediterráneo","Muñiz Fernández",NA,"https://fbref.com/en/matches/da2a7153/Almeria-Deportivo-La-Coruna-December-13-2009-La-Liga",NA,NA
"61","La Liga","M","ESP",2010,NA,"15","Wed",2009-12-02,NA,"Xerez",0,"Barcelona",2,NA,"Chapín","Velasco Carballo",NA,"https://fbref.com/en/matches/93bd649d/Xerez-Barcelona-December-2-2009-La-Liga",NA,NA
"62","La Liga","M","ESP",2010,NA,"15","Sat",2009-12-19,NA,"Real Madrid",6,"Zaragoza",0,NA,"Santiago Bernabéu","Mejuto González",NA,"https://fbref.com/en/matches/2824049d/Real-Madrid-Zaragoza-December-19-2009-La-Liga",NA,NA
"63","La Liga","M","ESP",2010,NA,"15","Sat",2009-12-19,NA,"Sevilla",1,"Getafe",2,NA,"Ramón Sánchez Pizjuán","González González",NA,"https://fbref.com/en/matches/8f444061/Sevilla-Getafe-December-19-2009-La-Liga",NA,NA
"64","La Liga","M","ESP",2010,NA,"15","Sat",2009-12-19,NA,"Athletic Club",2,"Osasuna",0,NA,"San Mamés","Fernández Borbalán",NA,"https://fbref.com/en/matches/e16aa125/Athletic-Club-Osasuna-December-19-2009-La-Liga",NA,NA
"65","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"Espanyol",2,"Almería",0,NA,"CornellÃ -El Prat","Clos Gómez",NA,"https://fbref.com/en/matches/310a1b56/Espanyol-Almeria-December-20-2009-La-Liga",NA,NA
"66","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"Villarreal",2,"Racing Sant",0,NA,"El Madrigal","Pérez Lasa",NA,"https://fbref.com/en/matches/6ec92342/Villarreal-Racing-Santander-December-20-2009-La-Liga",NA,NA
"67","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"Málaga",2,"Mallorca",1,NA,"La Rosaleda","Ayza Gámez",NA,"https://fbref.com/en/matches/74ede4a9/Malaga-Mallorca-December-20-2009-La-Liga",NA,NA
"68","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"La Coruña",0,"Valencia",0,NA,"Nuevo Riazor","Delgado Ferreiro",NA,"https://fbref.com/en/matches/9022c661/Deportivo-La-Coruna-Valencia-December-20-2009-La-Liga",NA,NA
"69","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"Valladolid",2,"Sporting Gijón",1,NA,"Nuevo Zorrilla","Rubinos Pérez",NA,"https://fbref.com/en/matches/a77123de/Valladolid-Sporting-Gijon-December-20-2009-La-Liga",NA,NA
"70","La Liga","M","ESP",2010,NA,"15","Sun",2009-12-20,NA,"Tenerife",1,"Atlético Madrid",1,NA,"Heliodoro Rodríguez","Pérez Burrull",NA,"https://fbref.com/en/matches/ac7f6f4e/Tenerife-Atletico-Madrid-December-20-2009-La-Liga",NA,NA
"71","La Liga","M","ESP",2010,NA,"16","Sat",2010-01-02,NA,"Valencia",1,"Espanyol",0,NA,"Mestalla","Ramírez Domínguez",NA,"https://fbref.com/en/matches/8f74619f/Valencia-Espanyol-January-2-2010-La-Liga",NA,NA
"72","La Liga","M","ESP",2010,NA,"16","Sat",2010-01-02,NA,"Atlético Madrid",2,"Sevilla",1,NA,"Vicente Calderón","Undiano Mallenco",NA,"https://fbref.com/en/matches/bf3cdea2/Atletico-Madrid-Sevilla-January-2-2010-La-Liga",NA,NA
"73","La Liga","M","ESP",2010,NA,"16","Sat",2010-01-02,NA,"Barcelona",1,"Villarreal",1,NA,"Nou Camp","González Vázquez",NA,"https://fbref.com/en/matches/fe889859/Barcelona-Villarreal-January-2-2010-La-Liga",NA,NA
"74","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Sporting Gijón",2,"Málaga",2,NA,"El Molinón","Estrada Fernández",NA,"https://fbref.com/en/matches/0e0b10fb/Sporting-Gijon-Malaga-January-3-2010-La-Liga",NA,NA
"75","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Almería",1,"Xerez",0,NA,"Juegos del Mediterráneo","Turienzo Álvarez",NA,"https://fbref.com/en/matches/10192542/Almeria-Xerez-January-3-2010-La-Liga",NA,NA
"76","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Getafe",1,"Valladolid",0,NA,"Coliseum Alfonso Pérez","Teixeira Vitienes",NA,"https://fbref.com/en/matches/5821809b/Getafe-Valladolid-January-3-2010-La-Liga",NA,NA
"77","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Zaragoza",0,"La Coruña",0,NA,"La Romareda","Iturralde González",NA,"https://fbref.com/en/matches/82d79363/Zaragoza-Deportivo-La-Coruna-January-3-2010-La-Liga",NA,NA
"78","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Osasuna",0,"Real Madrid",0,NA,"Reyno de Navarra","Mateu Lahoz",NA,"https://fbref.com/en/matches/a436784e/Osasuna-Real-Madrid-January-3-2010-La-Liga",NA,NA
"79","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Mallorca",2,"Athletic Club",0,NA,"Ono Estadi","Muñiz Fernández",NA,"https://fbref.com/en/matches/aa5d8259/Mallorca-Athletic-Club-January-3-2010-La-Liga",NA,NA
"80","La Liga","M","ESP",2010,NA,"16","Sun",2010-01-03,NA,"Racing Sant",2,"Tenerife",0,NA,"El Sardinero","Álvarez Izquierdo",NA,"https://fbref.com/en/matches/b2530e90/Racing-Santander-Tenerife-January-3-2010-La-Liga",NA,NA
"81","La Liga","M","ESP",2010,NA,"17","Sat",2010-01-09,NA,"Sevilla",1,"Racing Sant",2,NA,"Ramón Sánchez Pizjuán","Mejuto González",NA,"https://fbref.com/en/matches/09a700c5/Sevilla-Racing-Santander-January-9-2010-La-Liga",NA,NA
"82","La Liga","M","ESP",2010,NA,"17","Sat",2010-01-09,NA,"Valladolid",0,"Atlético Madrid",4,NA,"Nuevo Zorrilla","Iturralde González",NA,"https://fbref.com/en/matches/2a6c6c6b/Valladolid-Atletico-Madrid-January-9-2010-La-Liga",NA,NA
"83","La Liga","M","ESP",2010,NA,"17","Sat",2010-01-09,NA,"Villarreal",1,"Almería",1,NA,"El Madrigal","González González",NA,"https://fbref.com/en/matches/71a7a732/Villarreal-Almeria-January-9-2010-La-Liga",NA,NA
"84","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"La Coruña",1,"Osasuna",0,NA,"Nuevo Riazor","Rubinos Pérez",NA,"https://fbref.com/en/matches/1b42df2e/Deportivo-La-Coruna-Osasuna-January-10-2010-La-Liga",NA,NA
"85","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Real Madrid",2,"Mallorca",0,NA,"Santiago Bernabéu","Fernández Borbalán",NA,"https://fbref.com/en/matches/216e76b6/Real-Madrid-Mallorca-January-10-2010-La-Liga",NA,NA
"86","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Sporting Gijón",1,"Getafe",0,NA,"El Molinón","González Vázquez",NA,"https://fbref.com/en/matches/78450376/Sporting-Gijon-Getafe-January-10-2010-La-Liga",NA,NA
"87","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Málaga",1,"Athletic Club",1,NA,"La Rosaleda","Pérez Burrull",NA,"https://fbref.com/en/matches/7d5b2158/Malaga-Athletic-Club-January-10-2010-La-Liga",NA,NA
"88","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Espanyol",2,"Zaragoza",1,NA,"CornellÃ -El Prat","Paradas Romero",NA,"https://fbref.com/en/matches/8820becd/Espanyol-Zaragoza-January-10-2010-La-Liga",NA,NA
"89","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Tenerife",0,"Barcelona",5,NA,"Heliodoro Rodríguez","Pérez Lasa",NA,"https://fbref.com/en/matches/b02e6480/Tenerife-Barcelona-January-10-2010-La-Liga",NA,NA
"90","La Liga","M","ESP",2010,NA,"17","Sun",2010-01-10,NA,"Xerez",1,"Valencia",3,NA,"Chapín","Clos Gómez",NA,"https://fbref.com/en/matches/ddd4af4e/Xerez-Valencia-January-10-2010-La-Liga",NA,NA
"91","La Liga","M","ESP",2010,NA,"18","Sat",2010-01-16,NA,"Osasuna",2,"Espanyol",0,NA,"Reyno de Navarra","Ayza Gámez",NA,"https://fbref.com/en/matches/0db92ea6/Osasuna-Espanyol-January-16-2010-La-Liga",NA,NA
"92","La Liga","M","ESP",2010,NA,"18","Sat",2010-01-16,NA,"Barcelona",4,"Sevilla",0,NA,"Nou Camp","Delgado Ferreiro",NA,"https://fbref.com/en/matches/81d21dff/Barcelona-Sevilla-January-16-2010-La-Liga",NA,NA
"93","La Liga","M","ESP",2010,NA,"18","Sat",2010-01-16,NA,"Athletic Club",1,"Real Madrid",0,NA,"San Mamés","González Vázquez",NA,"https://fbref.com/en/matches/eb5c12a7/Athletic-Club-Real-Madrid-January-16-2010-La-Liga",NA,NA
"94","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Zaragoza",0,"Xerez",0,NA,"La Romareda","Mateu Lahoz",NA,"https://fbref.com/en/matches/055c1d4b/Zaragoza-Xerez-January-17-2010-La-Liga",NA,NA
"95","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Atlético Madrid",3,"Sporting Gijón",2,NA,"Vicente Calderón","Teixeira Vitienes",NA,"https://fbref.com/en/matches/15830e4d/Atletico-Madrid-Sporting-Gijon-January-17-2010-La-Liga",NA,NA
"96","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Mallorca",2,"La Coruña",0,NA,"Ono Estadi","Ramírez Domínguez",NA,"https://fbref.com/en/matches/2866bf62/Mallorca-Deportivo-La-Coruna-January-17-2010-La-Liga",NA,NA
"97","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Racing Sant",1,"Valladolid",1,NA,"El Sardinero","Estrada Fernández",NA,"https://fbref.com/en/matches/58bd843d/Racing-Santander-Valladolid-January-17-2010-La-Liga",NA,NA
"98","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Almería",1,"Tenerife",1,NA,"Juegos del Mediterráneo","Velasco Carballo",NA,"https://fbref.com/en/matches/f8479819/Almeria-Tenerife-January-17-2010-La-Liga",NA,NA
"99","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Valencia",4,"Villarreal",1,NA,"Mestalla","Undiano Mallenco",NA,"https://fbref.com/en/matches/fc1e5c9e/Valencia-Villarreal-January-17-2010-La-Liga",NA,NA
"100","La Liga","M","ESP",2010,NA,"18","Sun",2010-01-17,NA,"Málaga",1,"Getafe",0,NA,"La Rosaleda","Turienzo Álvarez",NA,"https://fbref.com/en/matches/fefca0b4/Malaga-Getafe-January-17-2010-La-Liga",NA,NA
"101","La Liga","M","ESP",2010,NA,"19","Sat",2010-01-23,NA,"La Coruña",3,"Athletic Club",1,NA,"Nuevo Riazor","Estrada Fernández",NA,"https://fbref.com/en/matches/454e3dbe/Deportivo-La-Coruna-Athletic-Club-January-23-2010-La-Liga",NA,NA
"102","La Liga","M","ESP",2010,NA,"19","Sat",2010-01-23,NA,"Valladolid",0,"Barcelona",3,NA,"Nuevo Zorrilla","Ramírez Domínguez",NA,"https://fbref.com/en/matches/6e9c6050/Valladolid-Barcelona-January-23-2010-La-Liga",NA,NA
"103","La Liga","M","ESP",2010,NA,"19","Sat",2010-01-23,NA,"Sevilla",1,"Almería",0,NA,"Ramón Sánchez Pizjuán","Mateu Lahoz",NA,"https://fbref.com/en/matches/7b02c98a/Sevilla-Almeria-January-23-2010-La-Liga",NA,NA
