,Unnamed: 0,Competition_Name,Gender,Country,Season_End_Year,Round,Wk,Day,Date,Time,Home,HomeGoals,Away,AwayGoals,Attendance,Venue,Referee,Notes,MatchURL,Home_xG,Away_xG,advanced_match_stats_path,Home_Formation,Away_Formation,advanced_stat_needed
1325,1326,Fußball-Bundesliga,M,GER,2014,,2.0,Sat,2013-08-17,,Hamburger SV,1,Hoffenheim,5,,,Günter Perl,,https://fbref.com/en/matches/64063604/Hamburger-SV-Hoffenheim-August-17-2013-Bundesliga,,,Hamburger-SV-Hoffenheim-August-17-2013-Bundesliga,,,1.0
1326,1327,Fußball-Bundesliga,M,GER,2014,,2.0,Sat,2013-08-17,,Stuttgart,0,Leverkusen,1,,,Felix Zwayer,,https://fbref.com/en/matches/910b12fc/Stuttgart-Bayer-Leverkusen-August-17-2013-Bundesliga,,,Stuttgart-Bayer-Leverkusen-August-17-2013-Bundesliga,,,1.0
1327,1328,Fußball-Bundesliga,M,GER,2014,,2.0,Sat,2013-08-17,,Freiburg,1,Mainz 05,2,,,Robert Hartmann,,https://fbref.com/en/matches/bc7f31e3/Freiburg-Mainz-05-August-17-2013-Bundesliga,,,Freiburg-Mainz-05-August-17-2013-Bundesliga,,,1.0
1328,1329,Fußball-Bundesliga,M,GER,2014,,2.0,Sat,2013-08-17,,Eint Frankfurt,0,Bayern Munich,1,,,Peter Gagelmann,,https://fbref.com/en/matches/c557c182/Eintracht-Frankfurt-Bayern-Munich-August-17-2013-Bundesliga,,,Eintracht-Frankfurt-Bayern-Munich-August-17-2013-Bundesliga,,,1.0
1329,1330,Fußball-Bundesliga,M,GER,2014,,2.0,Sat,2013-08-17,,M'Gladbach,3,Hannover 96,0,,,Jochen Drees,,https://fbref.com/en/matches/d0daf853/Monchengladbach-Hannover-96-August-17-2013-Bundesliga,,,Monchengladbach-Hannover-96-August-17-2013-Bundesliga,,,1.0
1330,1331,Fußball-Bundesliga,M,GER,2014,,2.0,Sun,2013-08-18,,Dortmund,2,Braunschweig,1,,,Peter Sippel,,https://fbref.com/en/matches/95074cf8/Dortmund-Eintracht-Braunschweig-August-18-2013-Bundesliga,,,Dortmund-Eintracht-Braunschweig-August-18-2013-Bundesliga,,,1.0
1331,1332,Fußball-Bundesliga,M,GER,2014,,2.0,Sun,2013-08-18,,Nürnberg,2,Hertha BSC,2,,,Guido Winkmann,,https://fbref.com/en/matches/988aa1ae/Nurnberg-Hertha-BSC-August-18-2013-Bundesliga,,,Nurnberg-Hertha-BSC-August-18-2013-Bundesliga,,,1.0
1332,1333,Fußball-Bundesliga,M,GER,2014,,20.0,Fri,2014-02-07,,M'Gladbach,0,Leverkusen,1,,,Florian Meyer,,https://fbref.com/en/matches/e023a518/Monchengladbach-Bayer-Leverkusen-February-7-2014-Bundesliga,,,Monchengladbach-Bayer-Leverkusen-February-7-2014-Bundesliga,,,1.0
1333,1334,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Hamburger SV,0,Hertha BSC,3,,,Deniz Aytekin,,https://fbref.com/en/matches/0d81f7fc/Hamburger-SV-Hertha-BSC-February-8-2014-Bundesliga,,,Hamburger-SV-Hertha-BSC-February-8-2014-Bundesliga,,,1.0
1334,1335,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Nürnberg,0,Bayern Munich,2,,,Tobias Welz,,https://fbref.com/en/matches/4b8d91b2/Nurnberg-Bayern-Munich-February-8-2014-Bundesliga,,,Nurnberg-Bayern-Munich-February-8-2014-Bundesliga,,,1.0
1335,1336,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Eint Frankfurt,3,Braunschweig,0,,,Markus Schmidt,,https://fbref.com/en/matches/6088be95/Eintracht-Frankfurt-Eintracht-Braunschweig-February-8-2014-Bundesliga,,,Eintracht-Frankfurt-Eintracht-Braunschweig-February-8-2014-Bundesliga,,,1.0
1336,1337,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Wolfsburg,3,Mainz 05,0,,,Tobias Stieler,,https://fbref.com/en/matches/ca600d0a/Wolfsburg-Mainz-05-February-8-2014-Bundesliga,,,Wolfsburg-Mainz-05-February-8-2014-Bundesliga,,,1.0
1337,1338,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Werder Bremen,1,Dortmund,5,,,Günter Perl,,https://fbref.com/en/matches/d4a1585e/Werder-Bremen-Dortmund-February-8-2014-Bundesliga,,,Werder-Bremen-Dortmund-February-8-2014-Bundesliga,,,1.0
1338,1339,Fußball-Bundesliga,M,GER,2014,,20.0,Sat,2014-02-08,,Freiburg,1,Hoffenheim,1,,,Thorsten Kinhöfer,,https://fbref.com/en/matches/def0daa1/Freiburg-Hoffenheim-February-8-2014-Bundesliga,,,Freiburg-Hoffenheim-February-8-2014-Bundesliga,,,1.0
1339,1340,Fußball-Bundesliga,M,GER,2014,,20.0,Sun,2014-02-09,,Stuttgart,1,Augsburg,4,,,Jochen Drees,,https://fbref.com/en/matches/1434eafb/Stuttgart-Augsburg-February-9-2014-Bundesliga,,,Stuttgart-Augsburg-February-9-2014-Bundesliga,,,1.0
1340,1341,Fußball-Bundesliga,M,GER,2014,,20.0,Sun,2014-02-09,,Schalke 04,2,Hannover 96,0,,,Christian Dingert,,https://fbref.com/en/matches/f89a2916/Schalke-04-Hannover-96-February-9-2014-Bundesliga,,,Schalke-04-Hannover-96-February-9-2014-Bundesliga,,,1.0
1341,1342,Fußball-Bundesliga,M,GER,2014,,21.0,Fri,2014-02-14,,Mainz 05,2,Hannover 96,0,,,Manuel Gräfe,,https://fbref.com/en/matches/1b902f39/Mainz-05-Hannover-96-February-14-2014-Bundesliga,,,Mainz-05-Hannover-96-February-14-2014-Bundesliga,,,1.0
1342,1343,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Bayern Munich,4,Freiburg,0,,,Guido Winkmann,,https://fbref.com/en/matches/0376be91/Bayern-Munich-Freiburg-February-15-2014-Bundesliga,,,Bayern-Munich-Freiburg-February-15-2014-Bundesliga,,,1.0
1343,1344,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Hoffenheim,4,Stuttgart,1,,,Bastian Dankert,,https://fbref.com/en/matches/34fb897a/Hoffenheim-Stuttgart-February-15-2014-Bundesliga,,,Hoffenheim-Stuttgart-February-15-2014-Bundesliga,,,1.0
1344,1345,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Braunschweig,4,Hamburger SV,2,,,Knut Kircher,,https://fbref.com/en/matches/3a596e6c/Eintracht-Braunschweig-Hamburger-SV-February-15-2014-Bundesliga,,,Eintracht-Braunschweig-Hamburger-SV-February-15-2014-Bundesliga,,,1.0
1345,1346,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Leverkusen,1,Schalke 04,2,,,Michael Weiner,,https://fbref.com/en/matches/3b661918/Bayer-Leverkusen-Schalke-04-February-15-2014-Bundesliga,,,Bayer-Leverkusen-Schalke-04-February-15-2014-Bundesliga,,,1.0
1346,1347,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Dortmund,4,Eint Frankfurt,0,,,Peter Sippel,,https://fbref.com/en/matches/50b2cf53/Dortmund-Eintracht-Frankfurt-February-15-2014-Bundesliga,,,Dortmund-Eintracht-Frankfurt-February-15-2014-Bundesliga,,,1.0
1347,1348,Fußball-Bundesliga,M,GER,2014,,21.0,Sat,2014-02-15,,Werder Bremen,1,M'Gladbach,1,,,Wolfgang Stark,,https://fbref.com/en/matches/a0f4d390/Werder-Bremen-Monchengladbach-February-15-2014-Bundesliga,,,Werder-Bremen-Monchengladbach-February-15-2014-Bundesliga,,,1.0
1348,1349,Fußball-Bundesliga,M,GER,2014,,21.0,Sun,2014-02-16,,Hertha BSC,1,Wolfsburg,2,,,Marco Fritz,,https://fbref.com/en/matches/20f2d184/Hertha-BSC-Wolfsburg-February-16-2014-Bundesliga,,,Hertha-BSC-Wolfsburg-February-16-2014-Bundesliga,,,1.0
1349,1350,Fußball-Bundesliga,M,GER,2014,,21.0,Sun,2014-02-16,,Augsburg,0,Nürnberg,1,,,Felix Brych,,https://fbref.com/en/matches/3fcf2acb/Augsburg-Nurnberg-February-16-2014-Bundesliga,,,Augsburg-Nurnberg-February-16-2014-Bundesliga,,,1.0
1350,1351,Fußball-Bundesliga,M,GER,2014,,22.0,Fri,2014-02-21,,Schalke 04,0,Mainz 05,0,,,Peter Gagelmann,,https://fbref.com/en/matches/d1e63e7b/Schalke-04-Mainz-05-February-21-2014-Bundesliga,,,Schalke-04-Mainz-05-February-21-2014-Bundesliga,,,1.0
1351,1352,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,Nürnberg,2,Braunschweig,1,,,Daniel Siebert,,https://fbref.com/en/matches/05f87b86/Nurnberg-Eintracht-Braunschweig-February-22-2014-Bundesliga,,,Nurnberg-Eintracht-Braunschweig-February-22-2014-Bundesliga,,,1.0
1352,1353,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,Stuttgart,1,Hertha BSC,2,,,Robert Hartmann,,https://fbref.com/en/matches/42b9b9bc/Stuttgart-Hertha-BSC-February-22-2014-Bundesliga,,,Stuttgart-Hertha-BSC-February-22-2014-Bundesliga,,,1.0
1353,1354,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,Hamburger SV,3,Dortmund,0,,,Felix Brych,,https://fbref.com/en/matches/6cd1e493/Hamburger-SV-Dortmund-February-22-2014-Bundesliga,,,Hamburger-SV-Dortmund-February-22-2014-Bundesliga,,,1.0
1354,1355,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,M'Gladbach,2,Hoffenheim,2,,,Tobias Stieler,,https://fbref.com/en/matches/73613bd9/Monchengladbach-Hoffenheim-February-22-2014-Bundesliga,,,Monchengladbach-Hoffenheim-February-22-2014-Bundesliga,,,1.0
1355,1356,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,Wolfsburg,3,Leverkusen,1,,,Thorsten Kinhöfer,,https://fbref.com/en/matches/ba9fb399/Wolfsburg-Bayer-Leverkusen-February-22-2014-Bundesliga,,,Wolfsburg-Bayer-Leverkusen-February-22-2014-Bundesliga,,,1.0
1356,1357,Fußball-Bundesliga,M,GER,2014,,22.0,Sat,2014-02-22,,Freiburg,2,Augsburg,4,,,Manuel Gräfe,,https://fbref.com/en/matches/f8bca8d5/Freiburg-Augsburg-February-22-2014-Bundesliga,,,Freiburg-Augsburg-February-22-2014-Bundesliga,,,1.0
1357,1358,Fußball-Bundesliga,M,GER,2014,,22.0,Sun,2014-02-23,,Hannover 96,0,Bayern Munich,4,,,Knut Kircher,,https://fbref.com/en/matches/edf91ce8/Hannover-96-Bayern-Munich-February-23-2014-Bundesliga,,,Hannover-96-Bayern-Munich-February-23-2014-Bundesliga,,,1.0
1358,1359,Fußball-Bundesliga,M,GER,2014,,22.0,Sun,2014-02-23,,Eint Frankfurt,0,Werder Bremen,0,,,Felix Zwayer,,https://fbref.com/en/matches/ee4ad3ce/Eintracht-Frankfurt-Werder-Bremen-February-23-2014-Bundesliga,,,Eintracht-Frankfurt-Werder-Bremen-February-23-2014-Bundesliga,,,1.0
1359,1360,Fußball-Bundesliga,M,GER,2014,,23.0,Fri,2014-02-28,,Hertha BSC,0,Freiburg,0,,,Peter Sippel,,https://fbref.com/en/matches/9ffc8122/Hertha-BSC-Freiburg-February-28-2014-Bundesliga,,,Hertha-BSC-Freiburg-February-28-2014-Bundesliga,,,1.0
1360,1361,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Leverkusen,0,Mainz 05,1,,,Wolfgang Stark,,https://fbref.com/en/matches/0d84c7a5/Bayer-Leverkusen-Mainz-05-March-1-2014-Bundesliga,,,Bayer-Leverkusen-Mainz-05-March-1-2014-Bundesliga,,,1.0
1361,1362,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Braunschweig,1,M'Gladbach,1,,,Günter Perl,,https://fbref.com/en/matches/559fb5c8/Eintracht-Braunschweig-Monchengladbach-March-1-2014-Bundesliga,,,Eintracht-Braunschweig-Monchengladbach-March-1-2014-Bundesliga,,,1.0
1362,1363,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Augsburg,1,Hannover 96,1,,,Tobias Stieler,,https://fbref.com/en/matches/5d598fac/Augsburg-Hannover-96-March-1-2014-Bundesliga,,,Augsburg-Hannover-96-March-1-2014-Bundesliga,,,1.0
1363,1364,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Bayern Munich,5,Schalke 04,1,,,Jochen Drees,,https://fbref.com/en/matches/750174f3/Bayern-Munich-Schalke-04-March-1-2014-Bundesliga,,,Bayern-Munich-Schalke-04-March-1-2014-Bundesliga,,,1.0
1364,1365,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Dortmund,3,Nürnberg,0,,,Christian Dingert,,https://fbref.com/en/matches/8f92646d/Dortmund-Nurnberg-March-1-2014-Bundesliga,,,Dortmund-Nurnberg-March-1-2014-Bundesliga,,,1.0
1365,1366,Fußball-Bundesliga,M,GER,2014,,23.0,Sat,2014-03-01,,Werder Bremen,1,Hamburger SV,0,,,Florian Meyer,,https://fbref.com/en/matches/a2335704/Werder-Bremen-Hamburger-SV-March-1-2014-Bundesliga,,,Werder-Bremen-Hamburger-SV-March-1-2014-Bundesliga,,,1.0
1366,1367,Fußball-Bundesliga,M,GER,2014,,23.0,Sun,2014-03-02,,Eint Frankfurt,2,Stuttgart,1,,,Deniz Aytekin,,https://fbref.com/en/matches/2861be4d/Eintracht-Frankfurt-Stuttgart-March-2-2014-Bundesliga,,,Eintracht-Frankfurt-Stuttgart-March-2-2014-Bundesliga,,,1.0
1367,1368,Fußball-Bundesliga,M,GER,2014,,23.0,Sun,2014-03-02,,Hoffenheim,6,Wolfsburg,2,,,Markus Schmidt,,https://fbref.com/en/matches/d66554a0/Hoffenheim-Wolfsburg-March-2-2014-Bundesliga,,,Hoffenheim-Wolfsburg-March-2-2014-Bundesliga,,,1.0
1368,1369,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Stuttgart,2,Braunschweig,2,,,Christian Dingert,,https://fbref.com/en/matches/335b2599/Stuttgart-Eintracht-Braunschweig-March-8-2014-Bundesliga,,,Stuttgart-Eintracht-Braunschweig-March-8-2014-Bundesliga,,,1.0
1369,1370,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Hannover 96,1,Leverkusen,1,,,Felix Zwayer,,https://fbref.com/en/matches/547e69c8/Hannover-96-Bayer-Leverkusen-March-8-2014-Bundesliga,,,Hannover-96-Bayer-Leverkusen-March-8-2014-Bundesliga,,,1.0
1370,1371,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,M'Gladbach,1,Augsburg,2,,,Knut Kircher,,https://fbref.com/en/matches/79615c8e/Monchengladbach-Augsburg-March-8-2014-Bundesliga,,,Monchengladbach-Augsburg-March-8-2014-Bundesliga,,,1.0
1371,1372,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Hamburger SV,1,Eint Frankfurt,1,,,Michael Weiner,,https://fbref.com/en/matches/983bdb44/Hamburger-SV-Eintracht-Frankfurt-March-8-2014-Bundesliga,,,Hamburger-SV-Eintracht-Frankfurt-March-8-2014-Bundesliga,,,1.0
1372,1373,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Wolfsburg,1,Bayern Munich,6,,,Tobias Welz,,https://fbref.com/en/matches/c367445d/Wolfsburg-Bayern-Munich-March-8-2014-Bundesliga,,,Wolfsburg-Bayern-Munich-March-8-2014-Bundesliga,,,1.0
1373,1374,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Nürnberg,0,Werder Bremen,2,,,Manuel Gräfe,,https://fbref.com/en/matches/cc82a616/Nurnberg-Werder-Bremen-March-8-2014-Bundesliga,,,Nurnberg-Werder-Bremen-March-8-2014-Bundesliga,,,1.0
1374,1375,Fußball-Bundesliga,M,GER,2014,,24.0,Sat,2014-03-08,,Schalke 04,4,Hoffenheim,0,,,Robert Hartmann,,https://fbref.com/en/matches/cd781141/Schalke-04-Hoffenheim-March-8-2014-Bundesliga,,,Schalke-04-Hoffenheim-March-8-2014-Bundesliga,,,1.0
1375,1376,Fußball-Bundesliga,M,GER,2014,,24.0,Sun,2014-03-09,,Mainz 05,1,Hertha BSC,1,,,Knut Kircher,,https://fbref.com/en/matches/263e52f8/Mainz-05-Hertha-BSC-March-9-2014-Bundesliga,,,Mainz-05-Hertha-BSC-March-9-2014-Bundesliga,,,1.0
1376,1377,Fußball-Bundesliga,M,GER,2014,,24.0,Sun,2014-03-09,,Freiburg,0,Dortmund,1,,,Peter Gagelmann,,https://fbref.com/en/matches/cff17fbf/Freiburg-Dortmund-March-9-2014-Bundesliga,,,Freiburg-Dortmund-March-9-2014-Bundesliga,,,1.0
1377,1378,Fußball-Bundesliga,M,GER,2014,,25.0,Fri,2014-03-14,,Augsburg,1,Schalke 04,2,,,Bastian Dankert,,https://fbref.com/en/matches/40a98053/Augsburg-Schalke-04-March-14-2014-Bundesliga,,,Augsburg-Schalke-04-March-14-2014-Bundesliga,,,1.0
1378,1379,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Dortmund,1,M'Gladbach,2,,,Deniz Aytekin,,https://fbref.com/en/matches/7bc74757/Dortmund-Monchengladbach-March-15-2014-Bundesliga,,,Dortmund-Monchengladbach-March-15-2014-Bundesliga,,,1.0
1379,1380,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Hoffenheim,2,Mainz 05,4,,,Daniel Siebert,,https://fbref.com/en/matches/859f1134/Hoffenheim-Mainz-05-March-15-2014-Bundesliga,,,Hoffenheim-Mainz-05-March-15-2014-Bundesliga,,,1.0
1380,1381,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Bayern Munich,2,Leverkusen,1,,,Markus Schmidt,,https://fbref.com/en/matches/94b62edb/Bayern-Munich-Bayer-Leverkusen-March-15-2014-Bundesliga,,,Bayern-Munich-Bayer-Leverkusen-March-15-2014-Bundesliga,,,1.0
1381,1382,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Hertha BSC,0,Hannover 96,3,,,Guido Winkmann,,https://fbref.com/en/matches/9b03dcf5/Hertha-BSC-Hannover-96-March-15-2014-Bundesliga,,,Hertha-BSC-Hannover-96-March-15-2014-Bundesliga,,,1.0
1382,1383,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Werder Bremen,1,Stuttgart,1,,,Thorsten Kinhöfer,,https://fbref.com/en/matches/a2b5c0bc/Werder-Bremen-Stuttgart-March-15-2014-Bundesliga,,,Werder-Bremen-Stuttgart-March-15-2014-Bundesliga,,,1.0
1383,1384,Fußball-Bundesliga,M,GER,2014,,25.0,Sat,2014-03-15,,Braunschweig,1,Wolfsburg,1,,,Felix Brych,,https://fbref.com/en/matches/f2493334/Eintracht-Braunschweig-Wolfsburg-March-15-2014-Bundesliga,,,Eintracht-Braunschweig-Wolfsburg-March-15-2014-Bundesliga,,,1.0
1384,1385,Fußball-Bundesliga,M,GER,2014,,25.0,Sun,2014-03-16,,Eint Frankfurt,1,Freiburg,4,,,Wolfgang Stark,,https://fbref.com/en/matches/853d381f/Eintracht-Frankfurt-Freiburg-March-16-2014-Bundesliga,,,Eintracht-Frankfurt-Freiburg-March-16-2014-Bundesliga,,,1.0
1385,1386,Fußball-Bundesliga,M,GER,2014,,25.0,Sun,2014-03-16,,Hamburger SV,2,Nürnberg,1,,,Marco Fritz,,https://fbref.com/en/matches/95954c72/Hamburger-SV-Nurnberg-March-16-2014-Bundesliga,,,Hamburger-SV-Nurnberg-March-16-2014-Bundesliga,,,1.0
1386,1387,Fußball-Bundesliga,M,GER,2014,,26.0,Fri,2014-03-21,,Freiburg,3,Werder Bremen,1,,,Michael Weiner,,https://fbref.com/en/matches/8e07b7a5/Freiburg-Werder-Bremen-March-21-2014-Bundesliga,,,Freiburg-Werder-Bremen-March-21-2014-Bundesliga,,,1.0
1387,1388,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,Wolfsburg,1,Augsburg,1,,,Felix Zwayer,,https://fbref.com/en/matches/366e7763/Wolfsburg-Augsburg-March-22-2014-Bundesliga,,,Wolfsburg-Augsburg-March-22-2014-Bundesliga,,,1.0
1388,1389,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,M'Gladbach,3,Hertha BSC,0,,,Peter Gagelmann,,https://fbref.com/en/matches/490dccd3/Monchengladbach-Hertha-BSC-March-22-2014-Bundesliga,,,Monchengladbach-Hertha-BSC-March-22-2014-Bundesliga,,,1.0
1389,1390,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,Stuttgart,1,Hamburger SV,0,,,Felix Brych,,https://fbref.com/en/matches/92c526b9/Stuttgart-Hamburger-SV-March-22-2014-Bundesliga,,,Stuttgart-Hamburger-SV-March-22-2014-Bundesliga,,,1.0
1390,1391,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,Mainz 05,0,Bayern Munich,2,,,Tobias Stieler,,https://fbref.com/en/matches/9bba0ba3/Mainz-05-Bayern-Munich-March-22-2014-Bundesliga,,,Mainz-05-Bayern-Munich-March-22-2014-Bundesliga,,,1.0
1391,1392,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,Schalke 04,3,Braunschweig,1,,,Wolfgang Stark,,https://fbref.com/en/matches/e73b655a/Schalke-04-Eintracht-Braunschweig-March-22-2014-Bundesliga,,,Schalke-04-Eintracht-Braunschweig-March-22-2014-Bundesliga,,,1.0
1392,1393,Fußball-Bundesliga,M,GER,2014,,26.0,Sat,2014-03-22,,Hannover 96,0,Dortmund,3,,,Günter Perl,,https://fbref.com/en/matches/e7dbbd7b/Hannover-96-Dortmund-March-22-2014-Bundesliga,,,Hannover-96-Dortmund-March-22-2014-Bundesliga,,,1.0
1393,1394,Fußball-Bundesliga,M,GER,2014,,26.0,Sun,2014-03-23,,Leverkusen,2,Hoffenheim,3,,,Jochen Drees,,https://fbref.com/en/matches/273cbb3d/Bayer-Leverkusen-Hoffenheim-March-23-2014-Bundesliga,,,Bayer-Leverkusen-Hoffenheim-March-23-2014-Bundesliga,,,1.0
1394,1395,Fußball-Bundesliga,M,GER,2014,,26.0,Sun,2014-03-23,,Nürnberg,2,Eint Frankfurt,5,,,Knut Kircher,,https://fbref.com/en/matches/b0831ed9/Nurnberg-Eintracht-Frankfurt-March-23-2014-Bundesliga,,,Nurnberg-Eintracht-Frankfurt-March-23-2014-Bundesliga,,,1.0
1395,1396,Fußball-Bundesliga,M,GER,2014,,27.0,Tue,2014-03-25,,Dortmund,0,Schalke 04,0,,,Florian Meyer,,https://fbref.com/en/matches/3d4aa407/Revierderby-Dortmund-Schalke-04-March-25-2014-Bundesliga,,,Revierderby-Dortmund-Schalke-04-March-25-2014-Bundesliga,,,1.0
1396,1397,Fußball-Bundesliga,M,GER,2014,,27.0,Tue,2014-03-25,,Werder Bremen,1,Wolfsburg,3,,,Daniel Siebert,,https://fbref.com/en/matches/5295dd3e/Werder-Bremen-Wolfsburg-March-25-2014-Bundesliga,,,Werder-Bremen-Wolfsburg-March-25-2014-Bundesliga,,,1.0
1397,1398,Fußball-Bundesliga,M,GER,2014,,27.0,Tue,2014-03-25,,Braunschweig,3,Mainz 05,1,,,Robert Hartmann,,https://fbref.com/en/matches/abf1478a/Eintracht-Braunschweig-Mainz-05-March-25-2014-Bundesliga,,,Eintracht-Braunschweig-Mainz-05-March-25-2014-Bundesliga,,,1.0
1398,1399,Fußball-Bundesliga,M,GER,2014,,27.0,Tue,2014-03-25,,Hertha BSC,1,Bayern Munich,3,,,Marco Fritz,,https://fbref.com/en/matches/e014b386/Hertha-BSC-Bayern-Munich-March-25-2014-Bundesliga,,,Hertha-BSC-Bayern-Munich-March-25-2014-Bundesliga,,,1.0
1399,1400,Fußball-Bundesliga,M,GER,2014,,27.0,Wed,2014-03-26,,Eint Frankfurt,1,M'Gladbach,0,,,Manuel Gräfe,,https://fbref.com/en/matches/32bed432/Eintracht-Frankfurt-Monchengladbach-March-26-2014-Bundesliga,,,Eintracht-Frankfurt-Monchengladbach-March-26-2014-Bundesliga,,,1.0
1400,1401,Fußball-Bundesliga,M,GER,2014,,27.0,Wed,2014-03-26,,Hoffenheim,3,Hannover 96,1,,,Peter Sippel,,https://fbref.com/en/matches/38c22b54/Hoffenheim-Hannover-96-March-26-2014-Bundesliga,,,Hoffenheim-Hannover-96-March-26-2014-Bundesliga,,,1.0
1401,1402,Fußball-Bundesliga,M,GER,2014,,27.0,Wed,2014-03-26,,Augsburg,1,Leverkusen,3,,,Thorsten Kinhöfer,,https://fbref.com/en/matches/3d5f204d/Augsburg-Bayer-Leverkusen-March-26-2014-Bundesliga,,,Augsburg-Bayer-Leverkusen-March-26-2014-Bundesliga,,,1.0
1402,1403,Fußball-Bundesliga,M,GER,2014,,27.0,Wed,2014-03-26,,Nürnberg,2,Stuttgart,0,,,Tobias Welz,,https://fbref.com/en/matches/95b308ef/Nurnberg-Stuttgart-March-26-2014-Bundesliga,,,Nurnberg-Stuttgart-March-26-2014-Bundesliga,,,1.0
1403,1404,Fußball-Bundesliga,M,GER,2014,,27.0,Wed,2014-03-26,,Hamburger SV,1,Freiburg,1,,,Deniz Aytekin,,https://fbref.com/en/matches/9f124614/Hamburger-SV-Freiburg-March-26-2014-Bundesliga,,,Hamburger-SV-Freiburg-March-26-2014-Bundesliga,,,1.0
1404,1405,Fußball-Bundesliga,M,GER,2014,,28.0,Fri,2014-03-28,,Schalke 04,2,Hertha BSC,0,,,Günter Perl,,https://fbref.com/en/matches/d2441588/Schalke-04-Hertha-BSC-March-28-2014-Bundesliga,,,Schalke-04-Hertha-BSC-March-28-2014-Bundesliga,,,1.0
1405,1406,Fußball-Bundesliga,M,GER,2014,,28.0,Sat,2014-03-29,,Stuttgart,2,Dortmund,3,,,Michael Weiner,,https://fbref.com/en/matches/2c273ada/Stuttgart-Dortmund-March-29-2014-Bundesliga,,,Stuttgart-Dortmund-March-29-2014-Bundesliga,,,1.0
1406,1407,Fußball-Bundesliga,M,GER,2014,,28.0,Sat,2014-03-29,,Bayern Munich,3,Hoffenheim,3,,,Christian Dingert,,https://fbref.com/en/matches/74e04d1b/Bayern-Munich-Hoffenheim-March-29-2014-Bundesliga,,,Bayern-Munich-Hoffenheim-March-29-2014-Bundesliga,,,1.0
1407,1408,Fußball-Bundesliga,M,GER,2014,,28.0,Sat,2014-03-29,,Freiburg,3,Nürnberg,2,,,Jochen Drees,,https://fbref.com/en/matches/7d3136cc/Freiburg-Nurnberg-March-29-2014-Bundesliga,,,Freiburg-Nurnberg-March-29-2014-Bundesliga,,,1.0
1408,1409,Fußball-Bundesliga,M,GER,2014,,28.0,Sat,2014-03-29,,Wolfsburg,2,Eint Frankfurt,1,,,Peter Gagelmann,,https://fbref.com/en/matches/d1115ba2/Wolfsburg-Eintracht-Frankfurt-March-29-2014-Bundesliga,,,Wolfsburg-Eintracht-Frankfurt-March-29-2014-Bundesliga,,,1.0
1409,1410,Fußball-Bundesliga,M,GER,2014,,28.0,Sat,2014-03-29,,Leverkusen,1,Braunschweig,1,,,Guido Winkmann,,https://fbref.com/en/matches/d8e438e0/Bayer-Leverkusen-Eintracht-Braunschweig-March-29-2014-Bundesliga,,,Bayer-Leverkusen-Eintracht-Braunschweig-March-29-2014-Bundesliga,,,1.0
