"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"17","Serie A","M","ITA",2010,NA,"10","Wed",2009-10-28,NA,"Catania",1,"Chievo",2,NA,NA,"Paolo Valeri",NA,"https://fbref.com/en/matches/af9f02f5/Catania-Chievo-October-28-2009-Serie-A",NA,NA
"18","Serie A","M","ITA",2010,NA,"10","Wed",2009-10-28,NA,"Genoa",2,"Fiorentina",1,NA,NA,"Max Saccani",NA,"https://fbref.com/en/matches/c169499a/Genoa-Fiorentina-October-28-2009-Serie-A",NA,NA
"19","Serie A","M","ITA",2010,NA,"10","Wed",2009-10-28,NA,"Udinese",2,"Roma",1,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/e5e50867/Udinese-Roma-October-28-2009-Serie-A",NA,NA
"20","Serie A","M","ITA",2010,NA,"10","Thu",2009-10-29,NA,"Inter",5,"Palermo",3,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/2abb4c00/Internazionale-Palermo-October-29-2009-Serie-A",NA,NA
"21","Serie A","M","ITA",2010,NA,"11","Sat",2009-10-31,NA,"Milan",2,"Parma",0,NA,NA,"Carmine Russo",NA,"https://fbref.com/en/matches/90d29529/Milan-Parma-October-31-2009-Serie-A",NA,NA
"22","Serie A","M","ITA",2010,NA,"11","Sat",2009-10-31,NA,"Juventus",2,"Napoli",3,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/f05a7487/Juventus-Napoli-October-31-2009-Serie-A",NA,NA
"23","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Livorno",0,"Inter",2,NA,NA,"Emidio Morganti",NA,"https://fbref.com/en/matches/1096d5cb/Livorno-Internazionale-November-1-2009-Serie-A",NA,NA
"24","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Sampdoria",0,"Bari",0,NA,NA,"Paolo Valeri",NA,"https://fbref.com/en/matches/14b5a136/Sampdoria-Bari-November-1-2009-Serie-A",NA,NA
"25","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Roma",2,"Bologna",1,NA,NA,"Leonardo Baracani",NA,"https://fbref.com/en/matches/2664fa24/Roma-Bologna-November-1-2009-Serie-A",NA,NA
"26","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Chievo",1,"Udinese",1,NA,NA,"Andrea Gervasoni",NA,"https://fbref.com/en/matches/519f51e5/Chievo-Udinese-November-1-2009-Serie-A",NA,NA
"27","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Siena",1,"Lazio",1,NA,NA,"Nicola Pierpaoli",NA,"https://fbref.com/en/matches/d12972ee/Siena-Lazio-November-1-2009-Serie-A",NA,NA
"28","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Cagliari",3,"Atalanta",0,NA,NA,"Massimiliano Velotto",NA,"https://fbref.com/en/matches/e7acbf70/Cagliari-Atalanta-November-1-2009-Serie-A",NA,NA
"29","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Fiorentina",3,"Catania",1,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/e7e1574f/Fiorentina-Catania-November-1-2009-Serie-A",NA,NA
"30","Serie A","M","ITA",2010,NA,"11","Sun",2009-11-01,NA,"Palermo",0,"Genoa",0,NA,NA,"Christian Brighi",NA,"https://fbref.com/en/matches/ff55c579/Palermo-Genoa-November-1-2009-Serie-A",NA,NA
"31","Serie A","M","ITA",2010,NA,"12","Sat",2009-11-07,NA,"Catania",0,"Napoli",0,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/7be0616d/Catania-Napoli-November-7-2009-Serie-A",NA,NA
"32","Serie A","M","ITA",2010,NA,"12","Sat",2009-11-07,NA,"Atalanta",2,"Juventus",5,NA,NA,"Emidio Morganti",NA,"https://fbref.com/en/matches/c348af6b/Atalanta-Juventus-November-7-2009-Serie-A",NA,NA
"33","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Inter",1,"Roma",1,NA,NA,"Gianluca Rocchi",NA,"https://fbref.com/en/matches/1740ad51/Internazionale-Roma-November-8-2009-Serie-A",NA,NA
"34","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Bologna",3,"Palermo",1,NA,NA,"Domenico Celi",NA,"https://fbref.com/en/matches/38164135/Bologna-Palermo-November-8-2009-Serie-A",NA,NA
"35","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Cagliari",2,"Sampdoria",0,NA,NA,"Andrea Gervasoni",NA,"https://fbref.com/en/matches/38776720/Cagliari-Sampdoria-November-8-2009-Serie-A",NA,NA
"36","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Genoa",4,"Siena",2,NA,NA,"Leonardo Baracani",NA,"https://fbref.com/en/matches/3b663d18/Genoa-Siena-November-8-2009-Serie-A",NA,NA
"37","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Parma",2,"Chievo",0,NA,NA,"Riccardo Pinzani",NA,"https://fbref.com/en/matches/6022f3ad/Parma-Chievo-November-8-2009-Serie-A",NA,NA
"38","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Udinese",0,"Fiorentina",1,NA,NA,"Carmine Russo",NA,"https://fbref.com/en/matches/a779077a/Udinese-Fiorentina-November-8-2009-Serie-A",NA,NA
"39","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Bari",1,"Livorno",0,NA,NA,"Paolo Mazzoleni",NA,"https://fbref.com/en/matches/c0bfb91c/Bari-Livorno-November-8-2009-Serie-A",NA,NA
"40","Serie A","M","ITA",2010,NA,"12","Sun",2009-11-08,NA,"Lazio",1,"Milan",2,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/d83ef9bb/Lazio-Milan-November-8-2009-Serie-A",NA,NA
"41","Serie A","M","ITA",2010,NA,"13","Sat",2009-11-21,NA,"Fiorentina",2,"Parma",3,NA,NA,"Daniele Orsato",NA,"https://fbref.com/en/matches/d608d764/Fiorentina-Parma-November-21-2009-Serie-A",NA,NA
"42","Serie A","M","ITA",2010,NA,"13","Sat",2009-11-21,NA,"Bologna",1,"Inter",3,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/ee56f57b/Bologna-Internazionale-November-21-2009-Serie-A",NA,NA
"43","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Palermo",1,"Catania",1,NA,NA,"Andrea Romeo",NA,"https://fbref.com/en/matches/13cdd626/Palermo-Catania-November-22-2009-Serie-A",NA,NA
"44","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Roma",3,"Bari",1,NA,NA,"Gabriele Gava",NA,"https://fbref.com/en/matches/15610a99/Roma-Bari-November-22-2009-Serie-A",NA,NA
"45","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Napoli",0,"Lazio",0,NA,NA,"Max Saccani",NA,"https://fbref.com/en/matches/2d6244f4/Napoli-Lazio-November-22-2009-Serie-A",NA,NA
"46","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Milan",4,"Cagliari",3,NA,NA,"Paolo Valeri",NA,"https://fbref.com/en/matches/3f461401/Milan-Cagliari-November-22-2009-Serie-A",NA,NA
"47","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Juventus",1,"Udinese",0,NA,NA,"Christian Brighi",NA,"https://fbref.com/en/matches/9f588df3/Juventus-Udinese-November-22-2009-Serie-A",NA,NA
"48","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Siena",0,"Atalanta",2,NA,NA,"Antonio Giannoccaro",NA,"https://fbref.com/en/matches/b5a7ea45/Siena-Atalanta-November-22-2009-Serie-A",NA,NA
"49","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Sampdoria",2,"Chievo",1,NA,NA,"Carmine Russo",NA,"https://fbref.com/en/matches/d5600606/Sampdoria-Chievo-November-22-2009-Serie-A",NA,NA
"50","Serie A","M","ITA",2010,NA,"13","Sun",2009-11-22,NA,"Livorno",2,"Genoa",1,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/f721c4ad/Livorno-Genoa-November-22-2009-Serie-A",NA,NA
"51","Serie A","M","ITA",2010,NA,"14","Sat",2009-11-28,NA,"Genoa",3,"Sampdoria",0,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/db87ccd8/Genoa-Sampdoria-November-28-2009-Serie-A",NA,NA
"52","Serie A","M","ITA",2010,NA,"14","Sat",2009-11-28,NA,"Udinese",2,"Livorno",0,NA,NA,"Maurizio Ciampi",NA,"https://fbref.com/en/matches/f0bb0df9/Udinese-Livorno-November-28-2009-Serie-A",NA,NA
"53","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Lazio",0,"Bologna",0,NA,NA,"Mauro Bergonzi",NA,"https://fbref.com/en/matches/048cf4b3/Lazio-Bologna-November-29-2009-Serie-A",NA,NA
"54","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Bari",2,"Siena",1,NA,NA,"Renzo Candussio",NA,"https://fbref.com/en/matches/146d5b04/Bari-Siena-November-29-2009-Serie-A",NA,NA
"55","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Catania",0,"Milan",2,NA,NA,"Christian Brighi",NA,"https://fbref.com/en/matches/4ce3e476/Catania-Milan-November-29-2009-Serie-A",NA,NA
"56","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Chievo",1,"Palermo",0,NA,NA,"Paolo Mazzoleni",NA,"https://fbref.com/en/matches/70dd30bf/Chievo-Palermo-November-29-2009-Serie-A",NA,NA
"57","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Cagliari",2,"Juventus",0,NA,NA,"Andrea De Marco",NA,"https://fbref.com/en/matches/81dd4b11/Cagliari-Juventus-November-29-2009-Serie-A",NA,NA
"58","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Atalanta",1,"Roma",2,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/ce5b48ba/Atalanta-Roma-November-29-2009-Serie-A",NA,NA
"59","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Parma",1,"Napoli",1,NA,NA,"Matteo Trefoloni",NA,"https://fbref.com/en/matches/ec1d1290/Parma-Napoli-November-29-2009-Serie-A",NA,NA
"60","Serie A","M","ITA",2010,NA,"14","Sun",2009-11-29,NA,"Inter",1,"Fiorentina",0,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/f2ecb005/Internazionale-Fiorentina-November-29-2009-Serie-A",NA,NA
"61","Serie A","M","ITA",2010,NA,"15","Sat",2009-12-05,NA,"Juventus",2,"Inter",1,NA,NA,"Max Saccani",NA,"https://fbref.com/en/matches/6352dbbb/Derby-dItalia-Juventus-Internazionale-December-5-2009-Serie-A",NA,NA
"62","Serie A","M","ITA",2010,NA,"15","Sat",2009-12-05,NA,"Milan",3,"Sampdoria",0,NA,NA,"Gianluca Rocchi",NA,"https://fbref.com/en/matches/f5652426/Milan-Sampdoria-December-5-2009-Serie-A",NA,NA
"63","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Roma",1,"Lazio",0,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/0563ef54/Roma-Lazio-December-6-2009-Serie-A",NA,NA
"64","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Genoa",2,"Parma",2,NA,NA,"Christian Brighi",NA,"https://fbref.com/en/matches/423f61a4/Genoa-Parma-December-6-2009-Serie-A",NA,NA
"65","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Livorno",0,"Chievo",2,NA,NA,"Gabriele Gava",NA,"https://fbref.com/en/matches/534c87ee/Livorno-Chievo-December-6-2009-Serie-A",NA,NA
"66","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Fiorentina",2,"Atalanta",0,NA,NA,"Domenico Celi",NA,"https://fbref.com/en/matches/8003c43a/Fiorentina-Atalanta-December-6-2009-Serie-A",NA,NA
"67","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Siena",3,"Catania",2,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/b9834384/Siena-Catania-December-6-2009-Serie-A",NA,NA
"68","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Palermo",2,"Cagliari",1,NA,NA,"Daniele Orsato",NA,"https://fbref.com/en/matches/bcc60874/Palermo-Cagliari-December-6-2009-Serie-A",NA,NA
"69","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Napoli",3,"Bari",2,NA,NA,"Andrea Romeo",NA,"https://fbref.com/en/matches/c26ef729/Napoli-Bari-December-6-2009-Serie-A",NA,NA
"70","Serie A","M","ITA",2010,NA,"15","Sun",2009-12-06,NA,"Bologna",2,"Udinese",1,NA,NA,"Antonio Giannoccaro",NA,"https://fbref.com/en/matches/de81c5ea/Bologna-Udinese-December-6-2009-Serie-A",NA,NA
"71","Serie A","M","ITA",2010,NA,"16","Sat",2009-12-12,NA,"Cagliari",3,"Napoli",3,NA,NA,"Nicola Pierpaoli",NA,"https://fbref.com/en/matches/4aeb9215/Cagliari-Napoli-December-12-2009-Serie-A",NA,NA
"72","Serie A","M","ITA",2010,NA,"16","Sat",2009-12-12,NA,"Bari",3,"Juventus",1,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/e8e737ec/Bari-Juventus-December-12-2009-Serie-A",NA,NA
"73","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Chievo",2,"Fiorentina",1,NA,NA,"Paolo Valeri",NA,"https://fbref.com/en/matches/0d9f70db/Chievo-Fiorentina-December-13-2009-Serie-A",NA,NA
"74","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Parma",2,"Bologna",1,NA,NA,"Sebastiano Peruzzo",NA,"https://fbref.com/en/matches/531b52ee/Parma-Bologna-December-13-2009-Serie-A",NA,NA
"75","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Atalanta",1,"Inter",1,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/5e9e3180/Atalanta-Internazionale-December-13-2009-Serie-A",NA,NA
"76","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Lazio",1,"Genoa",0,NA,NA,"Domenico Celi",NA,"https://fbref.com/en/matches/71556fbc/Lazio-Genoa-December-13-2009-Serie-A",NA,NA
"77","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Sampdoria",0,"Roma",0,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/817eec0f/Sampdoria-Roma-December-13-2009-Serie-A",NA,NA
"78","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Catania",0,"Livorno",1,NA,NA,"Daniele Orsato",NA,"https://fbref.com/en/matches/82c18932/Catania-Livorno-December-13-2009-Serie-A",NA,NA
"79","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Siena",2,"Udinese",1,NA,NA,"Dino Tommasi",NA,"https://fbref.com/en/matches/8c054e56/Siena-Udinese-December-13-2009-Serie-A",NA,NA
"80","Serie A","M","ITA",2010,NA,"16","Sun",2009-12-13,NA,"Milan",0,"Palermo",2,NA,NA,"Mauro Bergonzi",NA,"https://fbref.com/en/matches/fc6d51c9/Milan-Palermo-December-13-2009-Serie-A",NA,NA
"81","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Livorno",3,"Sampdoria",1,NA,NA,"Domenico Celi",NA,"https://fbref.com/en/matches/0c296ed5/Livorno-Sampdoria-December-20-2009-Serie-A",NA,NA
"82","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Palermo",1,"Siena",0,NA,NA,"Andrea Gervasoni",NA,"https://fbref.com/en/matches/1a6f5bf0/Palermo-Siena-December-20-2009-Serie-A",NA,NA
"83","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Napoli",2,"Chievo",0,NA,NA,"Mauro Bergonzi",NA,"https://fbref.com/en/matches/5344b539/Napoli-Chievo-December-20-2009-Serie-A",NA,NA
"84","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Roma",2,"Parma",0,NA,NA,"Paolo Tagliavento",NA,"https://fbref.com/en/matches/5652e456/Roma-Parma-December-20-2009-Serie-A",NA,NA
"85","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Inter",1,"Lazio",0,NA,NA,"Carmine Russo",NA,"https://fbref.com/en/matches/bfb55e64/Internazionale-Lazio-December-20-2009-Serie-A",NA,NA
"86","Serie A","M","ITA",2010,NA,"17","Sun",2009-12-20,NA,"Juventus",1,"Catania",2,NA,NA,"Nicola Pierpaoli",NA,"https://fbref.com/en/matches/f9ff6308/Juventus-Catania-December-20-2009-Serie-A",NA,NA
"87","Serie A","M","ITA",2010,NA,"17","Wed",2010-01-20,NA,"Genoa",1,"Bari",1,NA,NA,"Max Saccani",NA,"https://fbref.com/en/matches/a737a909/Genoa-Bari-January-20-2010-Serie-A",NA,NA
"88","Serie A","M","ITA",2010,NA,"17","Wed",2010-01-20,NA,"Bologna",2,"Atalanta",2,NA,NA,"Andrea De Marco",NA,"https://fbref.com/en/matches/bf0e4e91/Bologna-Atalanta-January-20-2010-Serie-A",NA,NA
"89","Serie A","M","ITA",2010,NA,"17","Wed",2010-02-24,NA,"Fiorentina",1,"Milan",2,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/05906b60/Fiorentina-Milan-February-24-2010-Serie-A",NA,NA
"90","Serie A","M","ITA",2010,NA,"17","Wed",2010-02-24,NA,"Udinese",2,"Cagliari",1,NA,NA,"Matteo Trefoloni",NA,"https://fbref.com/en/matches/727d0663/Udinese-Cagliari-February-24-2010-Serie-A",NA,NA
"91","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Chievo",0,"Inter",1,NA,NA,"Nicola Pierpaoli",NA,"https://fbref.com/en/matches/02cf837b/Chievo-Internazionale-January-6-2010-Serie-A",NA,NA
"92","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Catania",1,"Bologna",0,NA,NA,"Matteo Trefoloni",NA,"https://fbref.com/en/matches/1d0c1287/Catania-Bologna-January-6-2010-Serie-A",NA,NA
"93","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Lazio",4,"Livorno",1,NA,NA,"Antonio Giannoccaro",NA,"https://fbref.com/en/matches/2cb5115d/Lazio-Livorno-January-6-2010-Serie-A",NA,NA
"94","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Atalanta",0,"Napoli",2,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/2da30e98/Atalanta-Napoli-January-6-2010-Serie-A",NA,NA
"95","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Cagliari",2,"Roma",2,NA,NA,"Gianluca Rocchi",NA,"https://fbref.com/en/matches/4ce39913/Cagliari-Roma-January-6-2010-Serie-A",NA,NA
"96","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Sampdoria",1,"Palermo",1,NA,NA,"Andrea Romeo",NA,"https://fbref.com/en/matches/6c4fc911/Sampdoria-Palermo-January-6-2010-Serie-A",NA,NA
"97","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Siena",1,"Fiorentina",5,NA,NA,"Domenico Celi",NA,"https://fbref.com/en/matches/ab41996d/Siena-Fiorentina-January-6-2010-Serie-A",NA,NA
"98","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Parma",1,"Juventus",2,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/cd3af41b/Parma-Juventus-January-6-2010-Serie-A",NA,NA
"99","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Milan",5,"Genoa",2,NA,NA,"Daniele Orsato",NA,"https://fbref.com/en/matches/f2c9dbf2/Milan-Genoa-January-6-2010-Serie-A",NA,NA
"100","Serie A","M","ITA",2010,NA,"18","Wed",2010-01-06,NA,"Bari",2,"Udinese",0,NA,NA,"Paolo Mazzoleni",NA,"https://fbref.com/en/matches/fb8f35ac/Bari-Udinese-January-6-2010-Serie-A",NA,NA
"101","Serie A","M","ITA",2010,NA,"19","Sat",2010-01-09,NA,"Inter",4,"Siena",3,NA,NA,"Sebastiano Peruzzo",NA,"https://fbref.com/en/matches/7bc3e198/Internazionale-Siena-January-9-2010-Serie-A",NA,NA
"102","Serie A","M","ITA",2010,NA,"19","Sat",2010-01-09,NA,"Roma",1,"Chievo",0,NA,NA,"Paolo Mazzoleni",NA,"https://fbref.com/en/matches/7d0e08a1/Roma-Chievo-January-9-2010-Serie-A",NA,NA
"103","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Udinese",1,"Lazio",1,NA,NA,"Mauro Bergonzi",NA,"https://fbref.com/en/matches/5e55fa47/Udinese-Lazio-January-10-2010-Serie-A",NA,NA
"104","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Napoli",1,"Sampdoria",0,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/71d0bcec/Napoli-Sampdoria-January-10-2010-Serie-A",NA,NA
"105","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Palermo",1,"Atalanta",0,NA,NA,"Gabriele Gava",NA,"https://fbref.com/en/matches/7271241d/Palermo-Atalanta-January-10-2010-Serie-A",NA,NA
"106","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Genoa",2,"Catania",0,NA,NA,"Roberto Rosetti",NA,"https://fbref.com/en/matches/8cead165/Genoa-Catania-January-10-2010-Serie-A",NA,NA
"107","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Fiorentina",2,"Bari",1,NA,NA,"Andrea Gervasoni",NA,"https://fbref.com/en/matches/8d362cde/Fiorentina-Bari-January-10-2010-Serie-A",NA,NA
"108","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Bologna",0,"Cagliari",1,NA,NA,"Riccardo Pinzani",NA,"https://fbref.com/en/matches/be0806ce/Bologna-Cagliari-January-10-2010-Serie-A",NA,NA
"109","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Juventus",0,"Milan",3,NA,NA,"Antonio Damato",NA,"https://fbref.com/en/matches/c32f8052/Juventus-Milan-January-10-2010-Serie-A",NA,NA
"110","Serie A","M","ITA",2010,NA,"19","Sun",2010-01-10,NA,"Livorno",2,"Parma",1,NA,NA,"Andrea De Marco",NA,"https://fbref.com/en/matches/db7692aa/Livorno-Parma-January-10-2010-Serie-A",NA,NA
"111","Serie A","M","ITA",2010,NA,"2","Sat",2009-08-29,NA,"Bari",0,"Bologna",0,NA,NA,"Massimiliano Velotto",NA,"https://fbref.com/en/matches/45edd6fe/Bari-Bologna-August-29-2009-Serie-A",NA,NA
"112","Serie A","M","ITA",2010,NA,"2","Sat",2009-08-29,NA,"Milan",0,"Inter",4,NA,NA,"Nicola Rizzoli",NA,"https://fbref.com/en/matches/c0d20a96/Derby-della-Madonnina-Milan-Internazionale-August-29-2009-Serie-A",NA,NA
