"","Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Away","AwayGoals","Attendance","Venue","Referee","Notes","MatchURL","Home_xG","Away_xG"
"15","Serie A","M","ITA",2024,NA,"11","Sun",2023-11-05,"12:30","Hellas Verona",NA,"Monza",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/21680aa4/0e72edf2/Monza-vs-Hellas-Verona-History",NA,NA
"16","Serie A","M","ITA",2024,NA,"11","Sun",2023-11-05,"15:00","Cagliari",NA,"Genoa",NA,NA,"Unipol Domus","",NA,"https://fbref.com/en/stathead/matchup/teams/c4260e09/658bf2de/Cagliari-vs-Genoa-History",NA,NA
"17","Serie A","M","ITA",2024,NA,"11","Sun",2023-11-05,"18:00","Roma",NA,"Lecce",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/cf74a709/Lecce-vs-Roma-History",NA,NA
"18","Serie A","M","ITA",2024,NA,"11","Sun",2023-11-05,"20:45","Fiorentina",NA,"Juventus",NA,NA,"Stadio Artemio Franchi","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/421387cf/Juventus-vs-Fiorentina-History",NA,NA
"19","Serie A","M","ITA",2024,NA,"11","Mon",2023-11-06,"18:30","Frosinone",NA,"Empoli",NA,NA,"Stadio Benito Stirpe","",NA,"https://fbref.com/en/stathead/matchup/teams/a3d88bd8/6a7ad59d/Empoli-vs-Frosinone-History",NA,NA
"20","Serie A","M","ITA",2024,NA,"11","Mon",2023-11-06,"20:45","Torino",NA,"Sassuolo",NA,NA,"Stadio Olimpico di Torino","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/105360fe/Sassuolo-vs-Torino-History",NA,NA
"21","Serie A","M","ITA",2024,NA,"12","Fri",2023-11-10,"18:30","Sassuolo",NA,"Salernitana",NA,NA,"Mapei Stadium - Città del Tricolore","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/c5577084/Sassuolo-vs-Salernitana-History",NA,NA
"22","Serie A","M","ITA",2024,NA,"12","Fri",2023-11-10,"20:45","Genoa",NA,"Hellas Verona",NA,NA,"Stadio Comunale Luigi Ferraris","",NA,"https://fbref.com/en/stathead/matchup/teams/658bf2de/0e72edf2/Genoa-vs-Hellas-Verona-History",NA,NA
"23","Serie A","M","ITA",2024,NA,"12","Sat",2023-11-11,"15:00","Lecce",NA,"Milan",NA,NA,"Stadio Comunale Via Del Mare","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/dc56fe14/Lecce-vs-Milan-History",NA,NA
"24","Serie A","M","ITA",2024,NA,"12","Sat",2023-11-11,"18:00","Juventus",NA,"Cagliari",NA,NA,"Allianz Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/c4260e09/Juventus-vs-Cagliari-History",NA,NA
"25","Serie A","M","ITA",2024,NA,"12","Sat",2023-11-11,"20:45","Monza",NA,"Torino",NA,NA,"U-Power Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/21680aa4/105360fe/Monza-vs-Torino-History",NA,NA
"26","Serie A","M","ITA",2024,NA,"12","Sun",2023-11-12,"12:30","Napoli",NA,"Empoli",NA,NA,"Stadio Diego Armando Maradona","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/a3d88bd8/Napoli-vs-Empoli-History",NA,NA
"27","Serie A","M","ITA",2024,NA,"12","Sun",2023-11-12,"15:00","Fiorentina",NA,"Bologna",NA,NA,"Stadio Artemio Franchi","",NA,"https://fbref.com/en/stathead/matchup/teams/421387cf/1d8099f8/Derby-dellAppennino-Fiorentina-vs-Bologna-History",NA,NA
"28","Serie A","M","ITA",2024,NA,"12","Sun",2023-11-12,"15:00","Udinese",NA,"Atalanta",NA,NA,"Dacia Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/922493f3/04eea015/Atalanta-vs-Udinese-History",NA,NA
"29","Serie A","M","ITA",2024,NA,"12","Sun",2023-11-12,"18:00","Lazio",NA,"Roma",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/cf74a709/7213da33/Roma-vs-Lazio-History",NA,NA
"30","Serie A","M","ITA",2024,NA,"12","Sun",2023-11-12,"20:45","Inter",NA,"Frosinone",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/6a7ad59d/Internazionale-vs-Frosinone-History",NA,NA
"31","Serie A","M","ITA",2024,NA,"13","Sat",2023-11-25,"15:00","Salernitana",NA,"Lazio",NA,NA,"Stadio Arechi","",NA,"https://fbref.com/en/stathead/matchup/teams/c5577084/7213da33/Salernitana-vs-Lazio-History",NA,NA
"32","Serie A","M","ITA",2024,NA,"13","Sat",2023-11-25,"18:00","Atalanta",NA,"Napoli",NA,NA,"Gewiss Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/922493f3/Napoli-vs-Atalanta-History",NA,NA
"33","Serie A","M","ITA",2024,NA,"13","Sat",2023-11-25,"20:45","Milan",NA,"Fiorentina",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/421387cf/Milan-vs-Fiorentina-History",NA,NA
"34","Serie A","M","ITA",2024,NA,"13","Sun",2023-11-26,"12:30","Cagliari",NA,"Monza",NA,NA,"Unipol Domus","",NA,"https://fbref.com/en/stathead/matchup/teams/c4260e09/21680aa4/Cagliari-vs-Monza-History",NA,NA
"35","Serie A","M","ITA",2024,NA,"13","Sun",2023-11-26,"15:00","Frosinone",NA,"Genoa",NA,NA,"Stadio Benito Stirpe","",NA,"https://fbref.com/en/stathead/matchup/teams/6a7ad59d/658bf2de/Frosinone-vs-Genoa-History",NA,NA
"36","Serie A","M","ITA",2024,NA,"13","Sun",2023-11-26,"15:00","Empoli",NA,"Sassuolo",NA,NA,"Stadio Carlo Castellani","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/a3d88bd8/Sassuolo-vs-Empoli-History",NA,NA
"37","Serie A","M","ITA",2024,NA,"13","Sun",2023-11-26,"18:00","Roma",NA,"Udinese",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/cf74a709/04eea015/Roma-vs-Udinese-History",NA,NA
"38","Serie A","M","ITA",2024,NA,"13","Sun",2023-11-26,"20:45","Juventus",NA,"Inter",NA,NA,"Allianz Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/d609edc0/Derby-dItalia-Juventus-vs-Internazionale-History",NA,NA
"39","Serie A","M","ITA",2024,NA,"13","Mon",2023-11-27,"18:30","Hellas Verona",NA,"Lecce",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/0e72edf2/Lecce-vs-Hellas-Verona-History",NA,NA
"40","Serie A","M","ITA",2024,NA,"13","Mon",2023-11-27,"20:45","Bologna",NA,"Torino",NA,NA,"Stadio Renato Dall'Ara","",NA,"https://fbref.com/en/stathead/matchup/teams/1d8099f8/105360fe/Bologna-vs-Torino-History",NA,NA
"41","Serie A","M","ITA",2024,NA,"14","Fri",2023-12-01,"20:45","Monza",NA,"Juventus",NA,NA,"U-Power Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/21680aa4/Juventus-vs-Monza-History",NA,NA
"42","Serie A","M","ITA",2024,NA,"14","Sat",2023-12-02,"15:00","Genoa",NA,"Empoli",NA,NA,"Stadio Comunale Luigi Ferraris","",NA,"https://fbref.com/en/stathead/matchup/teams/a3d88bd8/658bf2de/Empoli-vs-Genoa-History",NA,NA
"43","Serie A","M","ITA",2024,NA,"14","Sat",2023-12-02,"18:00","Lazio",NA,"Cagliari",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/c4260e09/7213da33/Cagliari-vs-Lazio-History",NA,NA
"44","Serie A","M","ITA",2024,NA,"14","Sat",2023-12-02,"20:45","Milan",NA,"Frosinone",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/6a7ad59d/Milan-vs-Frosinone-History",NA,NA
"45","Serie A","M","ITA",2024,NA,"14","Sun",2023-12-03,"12:30","Lecce",NA,"Bologna",NA,NA,"Stadio Comunale Via Del Mare","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/1d8099f8/Lecce-vs-Bologna-History",NA,NA
"46","Serie A","M","ITA",2024,NA,"14","Sun",2023-12-03,"15:00","Udinese",NA,"Hellas Verona",NA,NA,"Dacia Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/0e72edf2/04eea015/Hellas-Verona-vs-Udinese-History",NA,NA
"47","Serie A","M","ITA",2024,NA,"14","Sun",2023-12-03,"15:00","Fiorentina",NA,"Salernitana",NA,NA,"Stadio Artemio Franchi","",NA,"https://fbref.com/en/stathead/matchup/teams/c5577084/421387cf/Salernitana-vs-Fiorentina-History",NA,NA
"48","Serie A","M","ITA",2024,NA,"14","Sun",2023-12-03,"18:00","Sassuolo",NA,"Roma",NA,NA,"Mapei Stadium - Città del Tricolore","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/cf74a709/Sassuolo-vs-Roma-History",NA,NA
"49","Serie A","M","ITA",2024,NA,"14","Sun",2023-12-03,"20:45","Napoli",NA,"Inter",NA,NA,"Stadio Diego Armando Maradona","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/d48ad4ff/Internazionale-vs-Napoli-History",NA,NA
"50","Serie A","M","ITA",2024,NA,"14","Mon",2023-12-04,"20:45","Torino",NA,"Atalanta",NA,NA,"Stadio Olimpico di Torino","",NA,"https://fbref.com/en/stathead/matchup/teams/922493f3/105360fe/Atalanta-vs-Torino-History",NA,NA
"51","Serie A","M","ITA",2024,NA,"15","Fri",2023-12-08,"20:45","Juventus",NA,"Napoli",NA,NA,"Allianz Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/d48ad4ff/Juventus-vs-Napoli-History",NA,NA
"52","Serie A","M","ITA",2024,NA,"15","Sat",2023-12-09,"15:00","Hellas Verona",NA,"Lazio",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/7213da33/0e72edf2/Lazio-vs-Hellas-Verona-History",NA,NA
"53","Serie A","M","ITA",2024,NA,"15","Sat",2023-12-09,"18:00","Atalanta",NA,"Milan",NA,NA,"Gewiss Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/922493f3/Milan-vs-Atalanta-History",NA,NA
"54","Serie A","M","ITA",2024,NA,"15","Sat",2023-12-09,"20:45","Inter",NA,"Udinese",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/04eea015/Internazionale-vs-Udinese-History",NA,NA
"55","Serie A","M","ITA",2024,NA,"15","Sun",2023-12-10,"12:30","Frosinone",NA,"Torino",NA,NA,"Stadio Benito Stirpe","",NA,"https://fbref.com/en/stathead/matchup/teams/6a7ad59d/105360fe/Frosinone-vs-Torino-History",NA,NA
"56","Serie A","M","ITA",2024,NA,"15","Sun",2023-12-10,"15:00","Monza",NA,"Genoa",NA,NA,"U-Power Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/658bf2de/21680aa4/Genoa-vs-Monza-History",NA,NA
"57","Serie A","M","ITA",2024,NA,"15","Sun",2023-12-10,"18:00","Salernitana",NA,"Bologna",NA,NA,"Stadio Arechi","",NA,"https://fbref.com/en/stathead/matchup/teams/c5577084/1d8099f8/Salernitana-vs-Bologna-History",NA,NA
"58","Serie A","M","ITA",2024,NA,"15","Sun",2023-12-10,"20:45","Roma",NA,"Fiorentina",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/cf74a709/421387cf/Roma-vs-Fiorentina-History",NA,NA
"59","Serie A","M","ITA",2024,NA,"15","Mon",2023-12-11,"18:30","Empoli",NA,"Lecce",NA,NA,"Stadio Carlo Castellani","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/a3d88bd8/Lecce-vs-Empoli-History",NA,NA
"60","Serie A","M","ITA",2024,NA,"15","Mon",2023-12-11,"20:45","Cagliari",NA,"Sassuolo",NA,NA,"Unipol Domus","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/c4260e09/Sassuolo-vs-Cagliari-History",NA,NA
"61","Serie A","M","ITA",2024,NA,"16","Fri",2023-12-15,"20:45","Genoa",NA,"Juventus",NA,NA,"Stadio Comunale Luigi Ferraris","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/658bf2de/Juventus-vs-Genoa-History",NA,NA
"62","Serie A","M","ITA",2024,NA,"16","Sat",2023-12-16,"15:00","Lecce",NA,"Frosinone",NA,NA,"Stadio Comunale Via Del Mare","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/6a7ad59d/Lecce-vs-Frosinone-History",NA,NA
"63","Serie A","M","ITA",2024,NA,"16","Sat",2023-12-16,"18:00","Napoli",NA,"Cagliari",NA,NA,"Stadio Diego Armando Maradona","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/c4260e09/Napoli-vs-Cagliari-History",NA,NA
"64","Serie A","M","ITA",2024,NA,"16","Sat",2023-12-16,"20:45","Torino",NA,"Empoli",NA,NA,"Stadio Olimpico di Torino","",NA,"https://fbref.com/en/stathead/matchup/teams/a3d88bd8/105360fe/Empoli-vs-Torino-History",NA,NA
"65","Serie A","M","ITA",2024,NA,"16","Sun",2023-12-17,"12:30","Milan",NA,"Monza",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/21680aa4/Milan-vs-Monza-History",NA,NA
"66","Serie A","M","ITA",2024,NA,"16","Sun",2023-12-17,"15:00","Fiorentina",NA,"Hellas Verona",NA,NA,"Stadio Artemio Franchi","",NA,"https://fbref.com/en/stathead/matchup/teams/421387cf/0e72edf2/Fiorentina-vs-Hellas-Verona-History",NA,NA
"67","Serie A","M","ITA",2024,NA,"16","Sun",2023-12-17,"15:00","Udinese",NA,"Sassuolo",NA,NA,"Dacia Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/04eea015/Sassuolo-vs-Udinese-History",NA,NA
"68","Serie A","M","ITA",2024,NA,"16","Sun",2023-12-17,"18:00","Bologna",NA,"Roma",NA,NA,"Stadio Renato Dall'Ara","",NA,"https://fbref.com/en/stathead/matchup/teams/cf74a709/1d8099f8/Roma-vs-Bologna-History",NA,NA
"69","Serie A","M","ITA",2024,NA,"16","Sun",2023-12-17,"20:45","Lazio",NA,"Inter",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/7213da33/Internazionale-vs-Lazio-History",NA,NA
"70","Serie A","M","ITA",2024,NA,"16","Mon",2023-12-18,"20:45","Atalanta",NA,"Salernitana",NA,NA,"Gewiss Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/c5577084/922493f3/Salernitana-vs-Atalanta-History",NA,NA
"71","Serie A","M","ITA",2024,NA,"17","Fri",2023-12-22,"18:30","Sassuolo",NA,"Genoa",NA,NA,"Mapei Stadium - Città del Tricolore","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/658bf2de/Sassuolo-vs-Genoa-History",NA,NA
"72","Serie A","M","ITA",2024,NA,"17","Fri",2023-12-22,"18:30","Empoli",NA,"Lazio",NA,NA,"Stadio Carlo Castellani","",NA,"https://fbref.com/en/stathead/matchup/teams/a3d88bd8/7213da33/Empoli-vs-Lazio-History",NA,NA
"73","Serie A","M","ITA",2024,NA,"17","Fri",2023-12-22,"20:45","Monza",NA,"Fiorentina",NA,NA,"U-Power Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/421387cf/21680aa4/Fiorentina-vs-Monza-History",NA,NA
"74","Serie A","M","ITA",2024,NA,"17","Fri",2023-12-22,"20:45","Salernitana",NA,"Milan",NA,NA,"Stadio Arechi","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/c5577084/Milan-vs-Salernitana-History",NA,NA
"75","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"12:30","Frosinone",NA,"Juventus",NA,NA,"Stadio Benito Stirpe","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/6a7ad59d/Juventus-vs-Frosinone-History",NA,NA
"76","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"15:00","Torino",NA,"Udinese",NA,NA,"Stadio Olimpico di Torino","",NA,"https://fbref.com/en/stathead/matchup/teams/105360fe/04eea015/Torino-vs-Udinese-History",NA,NA
"77","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"15:00","Bologna",NA,"Atalanta",NA,NA,"Stadio Renato Dall'Ara","",NA,"https://fbref.com/en/stathead/matchup/teams/922493f3/1d8099f8/Atalanta-vs-Bologna-History",NA,NA
"78","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"18:00","Inter",NA,"Lecce",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/d609edc0/Lecce-vs-Internazionale-History",NA,NA
"79","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"18:00","Hellas Verona",NA,"Cagliari",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/c4260e09/0e72edf2/Cagliari-vs-Hellas-Verona-History",NA,NA
"80","Serie A","M","ITA",2024,NA,"17","Sat",2023-12-23,"20:45","Roma",NA,"Napoli",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/cf74a709/Derby-del-Sole-Napoli-vs-Roma-History",NA,NA
"81","Serie A","M","ITA",2024,NA,"18","Fri",2023-12-29,"18:30","Napoli",NA,"Monza",NA,NA,"Stadio Diego Armando Maradona","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/21680aa4/Napoli-vs-Monza-History",NA,NA
"82","Serie A","M","ITA",2024,NA,"18","Fri",2023-12-29,"18:30","Fiorentina",NA,"Torino",NA,NA,"Stadio Artemio Franchi","",NA,"https://fbref.com/en/stathead/matchup/teams/421387cf/105360fe/Fiorentina-vs-Torino-History",NA,NA
"83","Serie A","M","ITA",2024,NA,"18","Fri",2023-12-29,"20:45","Lazio",NA,"Frosinone",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/7213da33/6a7ad59d/Lazio-vs-Frosinone-History",NA,NA
"84","Serie A","M","ITA",2024,NA,"18","Fri",2023-12-29,"20:45","Genoa",NA,"Inter",NA,NA,"Stadio Comunale Luigi Ferraris","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/658bf2de/Internazionale-vs-Genoa-History",NA,NA
"85","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"12:30","Atalanta",NA,"Lecce",NA,NA,"Gewiss Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/922493f3/Lecce-vs-Atalanta-History",NA,NA
"86","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"15:00","Udinese",NA,"Bologna",NA,NA,"Dacia Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/1d8099f8/04eea015/Bologna-vs-Udinese-History",NA,NA
"87","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"15:00","Cagliari",NA,"Empoli",NA,NA,"Unipol Domus","",NA,"https://fbref.com/en/stathead/matchup/teams/c4260e09/a3d88bd8/Cagliari-vs-Empoli-History",NA,NA
"88","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"18:00","Milan",NA,"Sassuolo",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/dc56fe14/Sassuolo-vs-Milan-History",NA,NA
"89","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"18:00","Hellas Verona",NA,"Salernitana",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/c5577084/0e72edf2/Salernitana-vs-Hellas-Verona-History",NA,NA
"90","Serie A","M","ITA",2024,NA,"18","Sat",2023-12-30,"20:45","Juventus",NA,"Roma",NA,NA,"Allianz Stadium","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/cf74a709/Juventus-vs-Roma-History",NA,NA
"91","Serie A","M","ITA",2024,NA,"19","Sat",2024-01-06,"15:00","Lecce",NA,"Cagliari",NA,NA,"Stadio Comunale Via Del Mare","",NA,"https://fbref.com/en/stathead/matchup/teams/ffcbe334/c4260e09/Lecce-vs-Cagliari-History",NA,NA
"92","Serie A","M","ITA",2024,NA,"19","Sat",2024-01-06,"18:00","Empoli",NA,"Milan",NA,NA,"Stadio Carlo Castellani","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/a3d88bd8/Milan-vs-Empoli-History",NA,NA
"93","Serie A","M","ITA",2024,NA,"19","Sat",2024-01-06,"20:45","Bologna",NA,"Genoa",NA,NA,"Stadio Renato Dall'Ara","",NA,"https://fbref.com/en/stathead/matchup/teams/658bf2de/1d8099f8/Genoa-vs-Bologna-History",NA,NA
"94","Serie A","M","ITA",2024,NA,"19","Sun",2024-01-07,"15:00","Frosinone",NA,"Monza",NA,NA,"Stadio Benito Stirpe","",NA,"https://fbref.com/en/stathead/matchup/teams/6a7ad59d/21680aa4/Frosinone-vs-Monza-History",NA,NA
"95","Serie A","M","ITA",2024,NA,"19","Sun",2024-01-07,"18:00","Roma",NA,"Atalanta",NA,NA,"Stadio Olimpico","",NA,"https://fbref.com/en/stathead/matchup/teams/cf74a709/922493f3/Roma-vs-Atalanta-History",NA,NA
"96","Serie A","M","ITA",2024,NA,"19","Sun",2024-01-07,"20:45","Salernitana",NA,"Juventus",NA,NA,"Stadio Arechi","",NA,"https://fbref.com/en/stathead/matchup/teams/e0652b02/c5577084/Juventus-vs-Salernitana-History",NA,NA
"97","Serie A","M","ITA",2024,NA,"19","Wed",2024-01-24,"","Udinese",NA,"Lazio",NA,NA,"Dacia Arena","",NA,"https://fbref.com/en/stathead/matchup/teams/7213da33/04eea015/Lazio-vs-Udinese-History",NA,NA
"98","Serie A","M","ITA",2024,NA,"19","Wed",2024-01-24,"","Torino",NA,"Napoli",NA,NA,"Stadio Olimpico di Torino","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/105360fe/Napoli-vs-Torino-History",NA,NA
"99","Serie A","M","ITA",2024,NA,"19","Wed",2024-01-24,"","Sassuolo",NA,"Fiorentina",NA,NA,"Mapei Stadium - Città del Tricolore","",NA,"https://fbref.com/en/stathead/matchup/teams/e2befd26/421387cf/Sassuolo-vs-Fiorentina-History",NA,NA
"100","Serie A","M","ITA",2024,NA,"19","Wed",2024-01-24,"","Inter",NA,"Hellas Verona",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/d609edc0/0e72edf2/Internazionale-vs-Hellas-Verona-History",NA,NA
"101","Serie A","M","ITA",2024,NA,"20","Sun",2024-01-14,"","Hellas Verona",NA,"Empoli",NA,NA,"Stadio Marc'Antonio Bentegodi","",NA,"https://fbref.com/en/stathead/matchup/teams/a3d88bd8/0e72edf2/Empoli-vs-Hellas-Verona-History",NA,NA
"102","Serie A","M","ITA",2024,NA,"20","Sun",2024-01-14,"","Milan",NA,"Roma",NA,NA,"Stadio Giuseppe Meazza","",NA,"https://fbref.com/en/stathead/matchup/teams/dc56fe14/cf74a709/Milan-vs-Roma-History",NA,NA
"103","Serie A","M","ITA",2024,NA,"20","Sun",2024-01-14,"","Napoli",NA,"Salernitana",NA,NA,"Stadio Diego Armando Maradona","",NA,"https://fbref.com/en/stathead/matchup/teams/d48ad4ff/c5577084/Napoli-vs-Salernitana-History",NA,NA
